Name	Rating	Year	Rank	Fed
Ireneusz Fura	2093	1999	POL	25597	
Maja Izdebska	2093	1999	POL	25598	
Sven Joergens	2093	1999	GER	25599	
Jozsef Kercsmarics	2093	1999	HUN	25600	
Zoltan Kohlrusz	2093	1999	HUN	25601	
Ferenc Kovacs	2093	1999	HUN	25602	
Nisan Levi	2093	1999	ISR	25603	
Diiniz Neves Lima	2093	1999	BRA	25604	
Iulian Marcu	2093	1999	ROM	25605	
Jean-Paul Maupin	2093	1999	FRA	25606	
Claude Melloul	2093	1999	FRA	25607	
Rabindranath Mesias	2093	1999	CHI	25608	
Ratko Mirkovic	2093	1999	YUG	25609	
Luciano Moran Rodriguez	2093	1999	ESP	25610	
Nikolajs Nevickis	2093	1999	LAT	25611	
Milos Pahor	2093	1999	SLO	25612	
Andrea Pascarelli	2093	1999	ITA	25613	
Grzegorz Piotrowski	2093	1999	POL	25614	
Lukasz Piotrowski	2093	1999	POL	25615	
Juan Prats Rodriquez	2093	1999	ESP	25616	
Carsten Prosch	2093	1999	GER	25617	
Jacques Rabascall	2093	1999	FRA	25618	
Hermann Robitsch	2093	1999	AUT	25619	
Jan Sadowski	2093	1999	POL	25620	
Nonna Sahakian	2093	1999	ARM	25621	
Kurt Seiser	2093	1999	AUT	25622	
Petros Tegelidis	2093	1999	GRE	25623	
Mihail Trivizas	2093	1999	GRE	25624	
Florian Valat	2093	1999	FRA	25625	
Lars Winter	2093	1999	GER	25626	
Abdulkhaleq Ali	2092	1999	UAE	25627	
John C. Allison	2092	1999	ENG	25628	
Jose A Berenguer Martinez	2092	1999	ESP	25629	
Isabelle Bramme	2092	1999	FRA	25630	
Eduardo Brana Lopez	2092	1999	ESP	25631	
Emanouel Bras	2092	1999	GRE	25632	
Karl-Heinz Braun	2092	1999	AUT	25633	
Jacinto Coba Moncada	2092	1999	ESP	25634	
Eugene Cormos	2092	1999	CAN	25635	
Sinisa T. Djokic	2092	1999	YUG	25636	
Philip A. Dorsey	2092	1999	USA	25637	
Josip Drlje	2092	1999	CRO	25638	
Paul Gallegos	2092	1999	USA	25639	
Salvatore Gallitto	2092	1999	ITA	25640	
David Garner	2092	1999	ENG	25641	
Ferran Gracia Vergara	2092	1999	ESP	25642	
Wladimir Krutsch	2092	1999	GER	25643	
Boris Kushnir	2092	1999	RUS	25644	
Manuel Larand	2092	1999	FRA	25645	
Dominique Laurain	2092	1999	FRA	25646	
Josef Marschall	2092	1999	GER	25647	
Etienne Mauvary	2092	1999	FRA	25648	
Abdul Baqy Muntasir	2092	1999	IRQ	25649	
Evgenija Naiditsch	2092	1999	GER	25650	
Michal Novak	2092	1999	CZE	25651	
Pawel Poniatowski	2092	1999	POL	25652	
Peter Rosen	2092	1999	SWE	25653	
Lea Stevanec	2092	1999	SLO	25654	
Alexandra Stiri	2092	1999	GRE	25655	
Tamas Szegi	2092	1999	HUN	25656	
Jacek Uryga	2092	1999	POL	25657	
Berthold Walter	2092	1999	GER	25658	
Fernando Alcaide Gomez	2091	1999	ESP	25659	
Evangelos Babaniotis	2091	1999	USA	25660	
Andrey Bar	2091	1999	ISR	25661	
Vincenzo Crea	2091	1999	ITA	25662	
Marc Cristol	2091	1999	FRA	25663	
Stefano Ferri	2091	1999	ITA	25664	
Ryszard Galicki	2091	1999	POL	25665	
Xan Guillen Lorenzana	2091	1999	ESP	25666	
Dorit Hauer	2091	1999	GER	25667	
Diana Ignat	2091	1999	ROM	25668	
Petra Ipavec	2091	1999	SLO	25669	
Devry Iskandar	2091	1999	INA	25670	
Fredrik Jacobsen	2091	1999	SWE	25671	
Dominique Jeanjean	2091	1999	FRA	25672	
Ferdinand Kaye	2091	1999	GER	25673	
Marko Kekenj	2091	1999	YUG	25674	
Bairta Kharashkina	2091	1999	RUS	25675	
Danuta Kuchta	2091	1999	POL	25676	
Martin Kukacka	2091	1999	CZE	25677	
Zugmunt Kulczewski	2091	1999	POL	25678	
Patryk Lagowski	2091	1999	POL	25679	
Juliana Leone	2091	1999	ARG	25680	
Nebojsa Lepojevic	2091	1999	YUG	25681	
Simon Macharacek	2091	1999	CZE	25682	
Ryszard Maciol	2091	1999	POL	25683	
Nicolas Marx	2091	1999	FRA	25684	
Dan E. Mayers	2091	1999	USA	25685	
Evelyn Moncayo	2091	1999	ECU	25686	
Vaso Moraca	2091	1999	YUG	25687	
Herbert Nachtkamp	2091	1999	GER	25688	
Tomasz Nowacki	2091	1999	POL	25689	
Miroslav Pantic	2091	1999	YUG	25690	
Jean Peyrin	2091	1999	FRA	25691	
Walter Pohl	2091	1999	GER	25692	
Jose Angel Polo Alvez	2091	1999	ESP	25693	
Wojciech Przybylski	2091	1999	POL	25694	
Laszlo Radics	2091	1999	HUN	25695	
Tomas Reischig	2091	1999	CZE	25696	
David Sedgwick	2091	1999	ENG	25697	
Dario Serrano Nunez	2091	1999	ESP	25698	
Soma Sipos	2091	1999	HUN	25699	
Krzysztof Spicak	2091	1999	POL	25700	
Anna Tabrina	2091	1999	RUS	25701	
Alec J. Toll	2091	1999	ENG	25702	
Erich Trupp	2091	1999	AUT	25703	
Lola Yagupova	2091	1999	RUS	25704	
Jorge Abad Sanmartin	2090	1999	ESP	25705	
Tahireh Abdi	2090	1999	IRI	25706	
U Abdullaeva	2090	1999	AZE	25707	
Mihail Agistriotis	2090	1999	GRE	25708	
Justo Aguiar	2090	1999	CUB	25709	
Laszlo Aj	2090	1999	HUN	25710	
Kumar Jain Akshay	2090	1999	IND	25711	
Jessica Ambats	2090	1999	USA	25712	
Anibal Antollovich	2090	1999	ARG	25713	
Farida Arouche	2090	1999	ALG	25714	
Ann-Marie Ashby	2090	1999	ENG	25715	
Conny Auer	2090	1999	GER	25716	
Evgeny Baimagambetov	2090	1999	KAZ	25717	
Claudio Bartolini	2090	1999	CHI	25718	
Christophe Baume	2090	1999	FRA	25719	
Itay Ben-Dan	2090	1999	ISR	25720	
Sheila Barth Berntsen	2090	1999	NOR	25721	
Yannick Bert	2090	1999	FRA	25722	
Alush Blakaj	2090	1999	SUI	25723	
Engin Bolcan	2090	1999	TUR	25724	
Fabrice Bourgogne	2090	1999	FRA	25725	
Claudio Bravo	2090	1999	CHI	25726	
Oliv Breitschaedel	2090	1999	GER	25727	
Andreas Burger	2090	1999	AUT	25728	
Michel Bussachini	2090	1999	MNC	25729	
B. Bykh	2090	1999	RUS	25730	
Philippe Cao	2090	1999	FRA	25731	
M.R. Carbonell Martinez	2090	1999	ESP	25732	
Zirat Carranza Torres	2090	1999	MEX	25733	
Carlos Casella	2090	1999	CHI	25734	
Adrian Catoiu	2090	1999	ROM	25735	
Lee Hung Chih	2090	1999	BRA	25736	
Sarah Christopher	2090	1999	ENG	25737	
Josep M. Companyo	2090	1999	ESP	25738	
Paulo Concha	2090	1999	CHI	25739	
Marek Dabek	2090	1999	POL	25740	
Mansour Dadmand	2090	1999	IRI	25741	
Nico De Jongh	2090	1999	NED	25742	
Oscar De Luca	2090	1999	ARG	25743	
Francois De Sallier	2090	1999	FRA	25744	
Stefan De Wachter	2090	1999	BEL	25745	
Lars Dock	2090	1999	SWE	25746	
Gustav Doettling	2090	1999	GER	25747	
Jozsef Domotor	2090	1999	HUN	25748	
Bozo Drmic	2090	1999	CRO	25749	
L. Dubilevskaya	2090	1999	RUS	25750	
Sergei Duedin	2090	1999	RUS	25751	
Jesus Maria Esteban Mendez	2090	1999	ESP	25752	
B. Eswaran	2090	1999	IND	25753	
Sergio Faccia	2090	1999	ITA	25754	
Francis Faurichon	2090	1999	FRA	25755	
Szabolcs Frink	2090	1999	HUN	25756	
Laurent Gattegno	2090	1999	FRA	25757	
Juan P. Gazzarri	2090	1999	ARG	25758	
G. Gepstein	2090	1999	RUS	25759	
Bernhard Geyer	2090	1999	GER	25760	
V.N. Ghate	2090	1999	IND	25761	
Farzaneh Ghorbani	2090	1999	IRI	25762	
Nathan Ginzburg	2090	1999	ISR	25763	
Nevenka Golc	2090	1999	SLO	25764	
Daniel Gonzalez	2090	1999	CUB	25765	
Antonio Grandinetti	2090	1999	ITA	25766	
Gisela Kahn Gresser	2090	1999	USA	25767	
Uwe Grimm	2090	1999	GER	25768	
Andrzej Gromada	2090	1999	POL	25769	
Regina Gruenberg	2090	1999	GER	25770	
Ralf Gruettner	2090	1999	GER	25771	
Jerzy Grzenia	2090	1999	POL	25772	
Tim Hagemann	2090	1999	GER	25773	
Bertrand Hardier	2090	1999	FRA	25774	
Mats Harren	2090	1999	SWE	25775	
Hilary Healy	2090	1999	IRL	25776	
Dusan Hecko	2090	1999	SVK	25777	
Alexander Heinze	2090	1999	GER	25778	
Jordi Herms Agullo	2090	1999	ESP	25779	
Hans Hertel	2090	1999	GER	25780	
Walter Hertzog	2090	1999	FRA	25781	
Alois Hruska	2090	1999	CZE	25782	
Wolfgang Huber	2090	1999	AUT	25783	
Lazo Ilic	2090	1999	CRO	25784	
Milton Ioannides	2090	1999	ENG	25785	
Miroslav Ivanov	2090	1999	RUS	25786	
C.N. Iyer	2090	1999	IND	25787	
Hanna Jablonska	2090	1999	POL	25788	
Elfi Janus	2090	1999	GER	25789	
Johan Jersblad	2090	1999	SWE	25790	
Chun Jiang	2090	1999	CHN	25791	
Malgorzata Kaczorowska	2090	1999	POL	25792	
Gilad Kalcheim	2090	1999	ISR	25793	
Sathit Kasatchol	2090	1999	THA	25794	
Elena Khramtsova	2090	1999	RUS	25795	
Roman Kim	2090	1999	GER	25796	
Udo Kindler	2090	1999	SUI	25797	
Viktor Kiss	2090	1999	HUN	25798	
Nina Konopkova	2090	1999	SVK	25799	
Alexander Kostka	2090	1999	AUT	25800	
Sven Kreigenfeld	2090	1999	GER	25801	
Hinko Krumpak	2090	1999	SLO	25802	
Hermann Kucki	2090	1999	GER	25803	
Evelin Kuenzner	2090	1999	GER	25804	
Kazimierz Kujawski	2090	1999	POL	25805	
Svetlana Kulagina	2090	1999	BLR	25806	
Raphael Le Masle	2090	1999	FRA	25807	
Manon Leger	2090	1999	CAN	25808	
Stefan Leustean	2090	1999	ROM	25809	
Gustavo Lezcano	2090	1999	ARG	25810	
Patrick Li Ying	2090	1999	MRI	25811	
Horst Lichtblau	2090	1999	AUT	25812	
Jose G. Linarez	2090	1999	VEN	25813	
Mariano Luna	2090	1999	ARG	25814	
Jacinto Maciel	2090	1999	ARG	25815	
Elshad Mamedov	2090	1999	RUS	25816	
Walter Mather	2090	1999	SCO	25817	
Krystian Matuszczyk	2090	1999	POL	25818	
Mejia Miguel	2090	1999	PUR	25819	
Spyridon Mikroulis	2090	1999	GRE	25820	
Steve Minet	2090	1999	FRA	25821	
Abbas Mohmed	2090	1999	UAE	25822	
Karim Monirul	2090	1999	BAN	25823	
Ioana Morariu	2090	1999	ROM	25824	
Ivone Moyses	2090	1999	BRA	25825	
Horst Mueller	2090	1999	AUT	25826	
Andrei Murariu	2090	1999	ROM	25827	
Mihai-Vlad Muresan	2090	1999	ROM	25828	
Elizabeth Neely	2090	1999	USA	25829	
Andreea Negulescu	2090	1999	ROM	25830	
Martin Neumann	2090	1999	GER	25831	
Slavko Novakovic	2090	1999	FRM	25832	
Urszula Nowik	2090	1999	POL	25833	
Thorvardur Olafsson	2090	1999	ISL	25834	
Maral Ovezova	2090	1999	TKM	25835	
Carlos Oyola	2090	1999	CHI	25836	
Adamantia Paizis	2090	1999	ITA	25837	
Romana Pallova	2090	1999	CZE	25838	
Piroska Palotai	2090	1999	HUN	25839	
Ippokratis Pandis	2090	1999	GRE	25840	
Satyaranjan Patnaik	2090	1999	IND	25841	
Vilma Paulauskiene	2090	1999	LTU	25842	
Stipe Pavicic	2090	1999	CRO	25843	
Zdenek Peltan	2090	1999	CZE	25844	
Jaime Peralta	2090	1999	CHI	25845	
Jorge A.V. Pereira	2090	1999	BRA	25846	
Alexey Petrov	2090	1999	RUS	25847	
Pekka Pietinen	2090	1999	FIN	25848	
Tarvo Piip	2090	1999	EST	25849	
Gilbert Pina	2090	1999	CHI	25850	
Sonja Pionova	2090	1999	BUL	25851	
Dionisos Politis	2090	1999	GRE	25852	
Iosif Polner	2090	1999	ROM	25853	
Juan Ponce Garcia	2090	1999	ESP	25854	
Hans-Joachim Poswa	2090	1999	GER	25855	
Thierry Poussier	2090	1999	FRA	25856	
Marion Pranner	2090	1999	GER	25857	
Marcelo Prieto	2090	1999	ARG	25858	
George Pyrich	2090	1999	SCO	25859	
Milan Radovanovic	2090	1999	YUG	25860	
Ivanka Raguz	2090	1999	CRO	25861	
Elshad Ramazan	2090	1999	IRI	25862	
N Ramzina	2090	1999	RUS	25863	
Rene Rasmussen	2090	1999	DEN	25864	
Graciela Redondo Arguelles	2090	1999	ESP	25865	
Relja Reljin	2090	1999	YUG	25866	
Paulo Reyes Jara	2090	1999	CHI	25867	
Ingvar Rieck-Perschonke	2090	1999	GER	25868	
Antonio Rodriguez	2090	1999	ESP	25869	
Thomas Roediger	2090	1999	GER	25870	
Witold Rybicki	2090	1999	POL	25871	
Oreste Salazar	2090	1999	CUB	25872	
Gregor Salzberg	2090	1999	GER	25873	
Gerhard Schlickenrieder	2090	1999	GER	25874	
Andre Schlierf	2090	1999	GER	25875	
Michael Seidel	2090	1999	GER	25876	
Joachim Sessler	2090	1999	GER	25877	
N Sheveleva	2090	1999	RUS	25878	
Galina Shliakhtich	2090	1999	RUS	25879	
Milena Skacelikova	2090	1999	CZE	25880	
Kresimir Skrbin	2090	1999	CRO	25881	
Guna Skuinia	2090	1999	LAT	25882	
Martin Staege	2090	1999	GER	25883	
Michael Steadman	2090	1999	NZL	25884	
A. Stepanova	2090	1999	RUS	25885	
Claude Stolovitch	2090	1999	FRA	25886	
Maria Suhover	2090	1999	RUS	25887	
Grzegorz Szuber	2090	1999	POL	25888	
Roman Szymczak	2090	1999	POL	25889	
Fuad Taffal	2090	1999	JOR	25890	
Wei Sin Tan	2090	1999	MAS	25891	
N. Tetradze	2090	1999	RUS	25892	
Tomo Todorovic	2090	1999	YUG	25893	
Michael Tornow	2090	1999	GER	25894	
Lidia Turczynowicz	2090	1999	POL	25895	
Yosef Ulitsky	2090	1999	ISR	25896	
Luis Ulloa	2090	1999	CHI	25897	
Javier Unciti Juan	2090	1999	ESP	25898	
Girolamo Valguarnera	2090	1999	ITA	25899	
Etienne Van Leeuwen	2090	1999	BEL	25900	
Stojan Vasilev	2090	1999	BUL	25901	
Marina Viktorova	2090	1999	RUS	25902	
Felipe Vilches	2090	1999	CHI	25903	
G. Vittorato	2090	1999	BRA	25904	
Edgar Voss	2090	1999	GER	25905	
Natalia Vovinkina	2090	1999	BLR	25906	
Marko Vrekalo	2090	1999	CRO	25907	
Alex Vuilleumier	2090	1999	SUI	25908	
Ralf Wahrenberg	2090	1999	GER	25909	
Andrew Walden-Jones	2090	1999	WLS	25910	
Arthur D. Wang	2090	1999	USA	25911	
Bertil Westin	2090	1999	SWE	25912	
Nanik Wijaya	2090	1999	INA	25913	
Robert K. Wisbauer	2090	1999	USA	25914	
Christoph Witzany	2090	1999	AUT	25915	
Tudor Zaplac	2090	1999	ROM	25916	
Malgorzata Zielinska	2090	1999	POL	25917	
Hubert Zwick	2090	1999	GER	25918	
Ivan Andrade	2089	1999	MOZ	25919	
Mark Andreoli	2089	1999	ITA	25920	
Jorge Arias	2089	1999	URU	25921	
Pavel Babula	2089	1999	CZE	25922	
Ulrich Baeuml	2089	1999	GER	25923	
Marco Bettalli	2089	1999	ITA	25924	
Cesare Cristiani	2089	1999	ITA	25925	
Raluca Erhan	2089	1999	ROM	25926	
Herluf Hansen	2089	1999	FAI	25927	
Hom Roy Homarghya	2089	1999	IND	25928	
Grzegorz Kapturowski	2089	1999	POL	25929	
John Kennedy	2089	1999	IRL	25930	
Slawomir Krasowski	2089	1999	POL	25931	
Grzegorz Kubik	2089	1999	POL	25932	
Bryan Lamb	2089	1999	CAN	25933	
Jose Manuel Lopez Moll	2089	1999	ESP	25934	
Jozef Lukac	2089	1999	SVK	25935	
Abdelrahman Mahmoud	2089	1999	JOR	25936	
Martin Manner	2089	1999	GER	25937	
Alina Motoc	2089	1999	ROM	25938	
Clyde J. Nakamura	2089	1999	USA	25939	
Kamel Ottmani	2089	1999	FRA	25940	
Tanima Parveen	2089	1999	BAN	25941	
Gyorgy Rabovszky	2089	1999	HUN	25942	
Israel Ronen	2089	1999	ISR	25943	
Luis Paulo Rosa	2089	1999	BRA	25944	
Guido Schott	2089	1999	GER	25945	
Wolfgang Schwaninger	2089	1999	AUT	25946	
Peter Stridde	2089	1999	GER	25947	
Sandor Szutor	2089	1999	HUN	25948	
Cornel Toth	2089	1999	ROM	25949	
Jozsef Toth	2089	1999	HUN	25950	
Oksana Vovk	2089	1999	DEN	25951	
Hakam Al Kealani	2088	1999	JOR	25952	
Marc Berreth	2088	1999	GER	25953	
Francisco Cabanas	2088	1999	CAN	25954	
Janusz Ciesielski	2088	1999	POL	25955	
Oussama Damen	2088	1999	FRA	25956	
Tamas Dani	2088	1999	HUN	25957	
F. Yousif Eid	2088	1999	IRQ	25958	
Pavel Firstov	2088	1999	RUS	25959	
Emilia Georgieva	2088	1999	BUL	25960	
Georgios Ikonomou	2088	1999	GRE	25961	
Gregor Karer	2088	1999	SLO	25962	
Ian G. Kelly	2088	1999	ENG	25963	
Karel Klatil	2088	1999	CZE	25964	
Pavel Kramarchuk	2088	1999	RUS	25965	
Gilles Louise	2088	1999	FRA	25966	
Isolina Majjul	2088	1999	COL	25967	
Miroslav Mandak	2088	1999	SVK	25968	
Carlos Milla de Marco	2088	1999	ESP	25969	
Oskar Nadenau	2088	1999	GER	25970	
Miklos Nemeth	2088	1999	HUN	25971	
Milan Novak	2088	1999	CZE	25972	
Martin Osttveit	2088	1999	NOR	25973	
Elena Partac	2088	1999	MDA	25974	
Steffen Poseck	2088	1999	GER	25975	
Jan Priebe	2088	1999	GER	25976	
Steffen Puschendorf	2088	1999	GER	25977	
Philip Roach	2088	1999	BAR	25978	
Vladan Skokovic	2088	1999	YUG	25979	
Neda Tompa	2088	1999	SLO	25980	
Laszlo Toth	2088	1999	HUN	25981	
Antoine Vigneron	2088	1999	FRA	25982	
Tom Weber	2088	1999	LUX	25983	
Oskar Wlodarczyk	2088	1999	POL	25984	
Zdzislaw Wyrwa	2088	1999	POL	25985	
Miroslav Zivkovic	2088	1999	YUG	25986	
Valentin Anghel	2087	1999	ROM	25987	
Liliana Apostoaie	2087	1999	ROM	25988	
Vincent Ayral	2087	1999	FRA	25989	
Rafic Barakat	2087	1999	LIB	25990	
Yuru Borisov	2087	1999	RUS	25991	
Tamal Chakrabarti	2087	1999	IND	25992	
Marco Di Paolo	2087	1999	ITA	25993	
Guenther Dorner	2087	1999	AUT	25994	
Pawel Gabka	2087	1999	POL	25995	
Dieter Geissler	2087	1999	GER	25996	
Bertrand Grippon	2087	1999	FRA	25997	
Aqel Jasem	2087	1999	UAE	25998	
Gusztav Lang	2087	1999	HUN	25999	
V.P. Manoharan	2087	1999	IND	26000	
Juan Marco Catala	2087	1999	ESP	26001	
Jopie Massie	2087	1999	SIN	26002	
Claudius Mehne	2087	1999	GER	26003	
Bartosz Michalek	2087	1999	POL	26004	
Ram Moti	2087	1999	IND	26005	
Philippe Olivier	2087	1999	FRA	26006	
Rabeea Othman	2087	1999	UAE	26007	
Amalija Pihajlic	2087	1999	YUG	26008	
Y. Pratibha	2087	1999	IND	26009	
Cinthia Primavera	2087	1999	ARG	26010	
Adelito Ruiz Planas	2087	1999	ESP	26011	
Philipp Scheffknecht	2087	1999	AUT	26012	
Joan Tomas Batet	2087	1999	ESP	26013	
Zoran Trtanj	2087	1999	CRO	26014	
Piotr Wilczewski	2087	1999	POL	26015	
 Zhavoronkov	2087	1999	RUS	26016	
Mario Ziegler	2087	1999	GER	26017	
Przemyslaw Zielinski	2087	1999	POL	26018	
Salmir Acevedo	2086	1999	ESA	26019	
Fabrizio Bonaccorsi	2086	1999	ITA	26020	
Salvatore Cruceli	2086	1999	SUI	26021	
Branislav Denovic	2086	1999	YUG	26022	
Stipa Dermisek	2086	1999	YUG	26023	
Szabolcs Dobai	2086	1999	HUN	26024	
Detlef Doell	2086	1999	GER	26025	
Xavier Garbarino	2086	1999	FRA	26026	
Sabri Kocak	2086	1999	TUR	26027	
Zoltan Korpas	2086	1999	HUN	26028	
Alessandro Maffucci	2086	1999	ITA	26029	
Vivien Mast	2086	1999	GER	26030	
Asher Molet	2086	1999	FRA	26031	
Alexander Niemetz	2086	1999	GER	26032	
Wlodzimierz Niwinski	2086	1999	POL	26033	
Tatiana Peshkova	2086	1999	RUS	26034	
Renata Pokorna	2086	1999	SVK	26035	
Laszlo Radics	2086	1999	HUN	26036	
Andrea Rapcsak	2086	1999	HUN	26037	
Vadim Reimche	2086	1999	GER	26038	
Dario Ruzzier	2086	1999	ITA	26039	
Rezyag Shakir	2086	1999	IRQ	26040	
Mark Svebis	2086	1999	HUN	26041	
Carlos Utman	2086	1999	CHI	26042	
Gabor Zilahi	2086	1999	HUN	26043	
Ziga Zvan	2086	1999	SLO	26044	
Jamal Abandah	2085	1999	JOR	26045	
Philip Abrahamson	2085	1999	NZL	26046	
Victor Acevedo	2085	1999	PAR	26047	
Riccardo Alaimo	2085	1999	ITA	26048	
M. Alberto	2085	1999	ARG	26049	
Boris Aleksandrov	2085	1999	RUS	26050	
Simon Algera	2085	1999	NED	26051	
Mohand Said Amrane	2085	1999	ALG	26052	
V.V. Andreev	2085	1999	RUS	26053	
Jozsef Bacskulin	2085	1999	HUN	26054	
Tamas Bajusz	2085	1999	HUN	26055	
Samuel Baltazar	2085	1999	CHI	26056	
Victory Baranova	2085	1999	UKR	26057	
Pedro Basualto	2085	1999	CHI	26058	
Walter Baumgartner	2085	1999	SUI	26059	
Florin Becsenescu	2085	1999	ROM	26060	
Ubaldo Belistri	2085	1999	URU	26061	
Tamara Belova	2085	1999	RUS	26062	
Xavier Bernabeu	2085	1999	FRA	26063	
P.M. Bevan	2085	1999	WLS	26064	
Gyula Blaho	2085	1999	HUN	26065	
Annika Boenisch	2085	1999	GER	26066	
James Bourne	2085	1999	ENG	26067	
Dimitrinka Bratimirova	2085	1999	BUL	26068	
Francisco Calabuig	2085	1999	CHI	26069	
Fausto Calandri	2085	1999	ITA	26070	
Katarina Campa	2085	1999	SLO	26071	
Roberto Campos	2085	1999	CRC	26072	
Tiago Candeias	2085	1999	POR	26073	
Alfonso Castillo	2085	1999	MEX	26074	
Ludovic Catteau	2085	1999	FRA	26075	
Fosco Cavatorta	2085	1999	ITA	26076	
Miroslava Cejkova	2085	1999	CZE	26077	
Leon Cekala	2085	1999	POL	26078	
Oliver Champion	2085	1999	GER	26079	
Cedric Chevallier	2085	1999	FRA	26080	
Emilia Chis	2085	1999	ROM	26081	
Md. Zahid Choudhury	2085	1999	BAN	26082	
Edgar Ian Cimafranca	2085	1999	USA	26083	
IC Clark	2085	1999	ENG	26084	
Christian Clin	2085	1999	FRA	26085	
Matthieu Cornette	2085	1999	FRA	26086	
Francisco Corrales	2085	1999	ESP	26087	
Damian De La Rosa	2085	1999	SUI	26088	
Pablo Del Rio Mayayo	2085	1999	ESP	26089	
Andre Desjardins	2085	1999	CAN	26090	
Nicolas Desnos	2085	1999	FRA	26091	
Joanna Detko	2085	1999	POL	26092	
Romeo Di Carlo	2085	1999	ITA	26093	
Adriana Domuta	2085	1999	ROM	26094	
Horacio Dotti	2085	1999	ARG	26095	
Igor Drincic	2085	1999	YUG	26096	
Alfredo Farfan	2085	1999	CHI	26097	
Evgeny Fedortsov	2085	1999	UKR	26098	
Juan Fernandez	2085	1999	CHI	26099	
Boris Ferrufino	2085	1999	BOL	26100	
Gina L. Finegold	2085	1999	USA	26101	
Robert M. Furness	2085	1999	ENG	26102	
A. Gandy	2085	1999	WLS	26103	
Jan Gandziarowski	2085	1999	POL	26104	
Robert Gerzeni	2085	1999	SVK	26105	
Eric Gingene	2085	1999	FRA	26106	
Gerhard Goetz	2085	1999	GER	26107	
Emin Gokpinar	2085	1999	TUR	26108	
Ferenc Gorda	2085	1999	HUN	26109	
Jean-Roch Gourdier	2085	1999	FRA	26110	
Selim Gousset	2085	1999	FRA	26111	
Pasquale Grande	2085	1999	ITA	26112	
Djura Grubisic	2085	1999	USA	26113	
Elena Grunina	2085	1999	RUS	26114	
Alfons Gudat	2085	1999	GER	26115	
Frank Hablizel	2085	1999	GER	26116	
Johnny Hvam Hansen	2085	1999	DEN	26117	
Morten Hansen	2085	1999	DEN	26118	
Jutta Hartlapp	2085	1999	GER	26119	
Vlado Heged	2085	1999	CRO	26120	
Nicolas Heidel	2085	1999	GER	26121	
Thomas Heining	2085	1999	GER	26122	
Marek Heise	2085	1999	POL	26123	
W. Hewitt	2085	1999	WLS	26124	
Jens Hinkmann	2085	1999	GER	26125	
Nilton Hirota da Silva	2085	1999	BRA	26126	
Bernhard Hofmann	2085	1999	AUT	26127	
Michael Hohlbein	2085	1999	GER	26128	
Enayet Mohammed Hossain	2085	1999	BAN	26129	
Alje Hovenga	2085	1999	NED	26130	
Nadezhda Jadvizhena	2085	1999	UKR	26131	
Juergen Jakob	2085	1999	GER	26132	
Washington Jaramillo	2085	1999	ECU	26133	
Marko Jostes	2085	1999	GER	26134	
M. Kannan	2085	1999	IND	26135	
Frederic Katz	2085	1999	FRA	26136	
Rod Knase	2085	1999	USA	26137	
Jelena Kolar	2085	1999	YUG	26138	
Ilias Koukos	2085	1999	GRE	26139	
Marisca Kouwenhoven	2085	1999	NED	26140	
Milan Koys	2085	1999	CZE	26141	
Ted Kret	2085	1999	CAN	26142	
Alan Krol	2085	1999	POL	26143	
Jozef Kujawa	2085	1999	POL	26144	
Margit Kurucsai	2085	1999	HUN	26145	
Sandor Lejer	2085	1999	HUN	26146	
Zeljko Leka	2085	1999	YUG	26147	
Jorge Joao Lemos	2085	1999	BRA	26148	
Akaki Liparteliani	2085	1999	GEO	26149	
Andrzej Lisik	2085	1999	POL	26150	
Yves Lorentz	2085	1999	FRA	26151	
Paolo Lovati	2085	1999	ITA	26152	
Slawomir Machlowski	2085	1999	POL	26153	
Peter Maier	2085	1999	AUT	26154	
H. Marks	2085	1999	NED	26155	
Wieslaw Maroszyk	2085	1999	CZE	26156	
Marc Marsal Valles	2085	1999	ESP	26157	
Francisco Martinez	2085	1999	CUB	26158	
Zeljko Matic	2085	1999	CRO	26159	
Thomas Matosec	2085	1999	AUT	26160	
Philipp Maurischat	2085	1999	GER	26161	
Tim McCarthy	2085	1999	IRL	26162	
Tsira Mereklishvili	2085	1999	GEO	26163	
Tina Mietzner	2085	1999	GER	26164	
Raul Minguez Rodriguez	2085	1999	ESP	26165	
Frederic Mirouze	2085	1999	FRA	26166	
Miroslav Mitrovic	2085	1999	YUG	26167	
Ugo Montecchi	2085	1999	ITA	26168	
Zoltan Morovnyan	2085	1999	HUN	26169	
Branko Mravunac	2085	1999	CRO	26170	
Debasish Mukherjee	2085	1999	IND	26171	
Maksymilian Mulawa	2085	1999	POL	26172	
V. Nandkeuliar	2085	1999	IND	26173	
Danuse Nemcova-Fialova	2085	1999	CZE	26174	
Juan Carlos Neme	2085	1999	ARG	26175	
Otto Nemeth	2085	1999	HUN	26176	
M. Niknaddaf	2085	1999	IRI	26177	
Raied Nowaiser	2085	1999	JOR	26178	
Richard O'Brien	2085	1999	IRL	26179	
Claus Olsen	2085	1999	DEN	26180	
Hytham Omar	2085	1999	LIB	26181	
L. Orehova	2085	1999	RUS	26182	
Branka Padavic	2085	1999	CRO	26183	
Horatiu Parfene	2085	1999	ROM	26184	
Darko Pavlinic	2085	1999	CRO	26185	
Rafael Pavon Tadeo	2085	1999	MEX	26186	
Javier Pedrera	2085	1999	ESP	26187	
Rafael Pierzak	2085	1999	POL	26188	
Erik Pinter	2085	1999	SVK	26189	
