Name	Rating	Year	Rank	Fed
K. Dimitrov	2340	1987	BUL	1332	
I. Dobrev	2340	1987	BUL	1333	
G. Fahnenschmidt	2340	1987	FRG	1334	
A. Fauland	2340	1987	AUT	1335	
I. Fischer	2340	1987	ROM	1336	
M. Franic	2340	1987	YUG	1337	
A. Gal	2340	1987	ISR	1338	
J.G. Gallagher	2340	1987	ENG	1339	
J. Goormachtigh	2340	1987	BEL	1340	
H. Grooten	2340	1987	NED	1341	
B. Hartman	2340	1987	CAN	1342	
P. Haugli	2340	1987	NOR	1343	
I. Hegedus	2340	1987	ROM	1344	
Heinicke	2340	1987	FRG	1345	
E. Hernandez	2340	1987	MEX	1346	
Im. Horvath	2340	1987	HUN	1347	
M. Jadoul	2340	1987	BEL	1348	
G. Johansson	2340	1987	SWE	1349	
C.A. Juarez Flores	2340	1987	GUA	1350	
R. Junge	2340	1987	FRG	1351	
V. Kharlamov	2340	1987	USR	1352	
S. Kishnev	2340	1987	USR	1353	
T. Lematschko	2340	1987	SUI	1354	
J. Macles	2340	1987	FRA	1355	
S. Markeluk	2340	1987	ARG	1356	
A. Meszaros	2340	1987	HUN	1357	
J. Miles	2340	1987	ENG	1358	
G. Moehring	2340	1987	DDR	1359	
S. Mohr	2340	1987	FRG	1360	
R. Morrison	2340	1987	CAN	1361	
O. Mueller	2340	1987	FRG	1362	
W. Nautsch	2340	1987	FRG	1363	
Z. Nemeth	2340	1987	HUN	1364	
R. Nevanlinna	2340	1987	FIN	1365	
D. Nikolic	2340	1987	YUG	1366	
N. Nikolic	2340	1987	YUG	1367	
Z. Novoselski	2340	1987	YUG	1368	
K.S. Ojanen	2340	1987	FIN	1369	
P. Orev	2340	1987	BUL	1370	
M.J.L. Orr	2340	1987	IRL	1371	
L. Ostrowski	2340	1987	POL	1372	
J. Pisulinski	2340	1987	POL	1373	
P. Poloch	2340	1987	CSR	1374	
S. Popov	2340	1987	YUG	1375	
Puschmann	2340	1987	HUN	1376	
G. Rey	2340	1987	USA	1377	
G. Sakhatova	2340	1987	USR	1378	
F. Sanchez Guirado	2340	1987	ESP	1379	
D. Savovic	2340	1987	YUG	1380	
D. Sellos	2340	1987	FRA	1381	
J. Sendera	2340	1987	POL	1382	
V. Stamenkov	2340	1987	YUG	1383	
Dra. Stankovic	2340	1987	YUG	1384	
R. Stone	2340	1987	CAN	1385	
A. Sydor	2340	1987	POL	1386	
M. Varga	2340	1987	ARG	1387	
S. Vlatkovic	2340	1987	YUG	1388	
M. Vujicic	2340	1987	YUG	1389	
R. Weemaes	2340	1987	BEL	1390	
A.H. Williams	2340	1987	WLS	1391	
O. Yepez	2340	1987	ECU	1392	
Ne. Zivkovic	2340	1987	YUG	1393	
K. Zolnierowicz	2340	1987	POL	1394	
B. Ahlander	2335	1987	SWE	1395	
A. Aparicio	2335	1987	ARG	1396	
K. Baranyai	2335	1987	HUN	1397	
A. Barreras	2335	1987	CUB	1398	
F. Behrhorst	2335	1987	FRG	1399	
Z. Bojczuk	2335	1987	POL	1400	
C. Botez	2335	1987	ROM	1401	
N.H. Bradbury	2335	1987	ENG	1402	
V. Bretsnajdr	2335	1987	HUN	1403	
R. Breyther	2335	1987	FRG	1404	
L.J. Brito	2335	1987	BRA	1405	
M.A. Brooks	2335	1987	USA	1406	
A. Brustman	2335	1987	POL	1407	
M. Campos Lopez	2335	1987	MEX	1408	
A. Campos-Ruiz	2335	1987	MEX	1409	
G. Castagnetta	2335	1987	ITA	1410	
M. Cetkovic	2335	1987	YUG	1411	
D. Cvorovic	2335	1987	YUG	1412	
D. Davcevski	2335	1987	YUG	1413	
H. Eng	2335	1987	FRG	1414	
Ant. Fernandez	2335	1987	VEN	1415	
B. Fernandez	2335	1987	USA	1416	
D. Ferris	2335	1987	AUS	1417	
A. Flatow	2335	1987	AUS	1418	
E. Fromme	2335	1987	FRG	1419	
L. Galego	2335	1987	POR	1420	
R. Gonzalez	2335	1987	ARG	1421	
J. Gottesman	2335	1987	USA	1422	
Th. Grzesik	2335	1987	FRG	1423	
P. Hardicsay	2335	1987	HUN	1424	
Z. Horvath	2335	1987	HUN	1425	
T. Hutters	2335	1987	DEN	1426	
J. Ingbrandt	2335	1987	SWE	1427	
N.W. Ivell	2335	1987	ENG	1428	
B.A. Jacobs	2335	1987	ENG	1429	
W. Kaiser	2335	1987	FRG	1430	
K. Kaiszauri	2335	1987	SWE	1431	
L. Kosa	2335	1987	HUN	1432	
Ch. Kratochwil	2335	1987	FRG	1433	
P. Larsson	2335	1987	SWE	1434	
A.P. Law	2335	1987	ENG	1435	
V. Loginov	2335	1987	USR	1436	
I. Lorincz	2335	1987	HUN	1437	
A. Maric	2335	1987	YUG	1438	
A. Melnikov	2335	1987	USR	1439	
S. Neamtu	2335	1987	ROM	1440	
G. Nikolic	2335	1987	YUG	1441	
D. Nutu	2335	1987	ROM	1442	
A. Palacios	2335	1987	VEN	1443	
G.P. Pazos	2335	1987	ECU	1444	
M. Piccardo	2335	1987	ITA	1445	
C. Pieper-Emden	2335	1987	FRG	1446	
J. Pinheiro	2335	1987	POR	1447	
D. Piscicelli	2335	1987	ARG	1448	
M. Prizmic	2335	1987	YUG	1449	
E. Reicher	2335	1987	ROM	1450	
Ch. Reilein	2335	1987	FRG	1451	
P. Roca	2335	1987	PHI	1452	
J. Rodriguez	2335	1987	ARG	1453	
K. Rovid	2335	1987	HUN	1454	
V. Ruehrig	2335	1987	FRG	1455	
P. Shterenberg	2335	1987	ISR	1456	
J. Siekanski	2335	1987	POL	1457	
P. Sinkovics	2335	1987	HUN	1458	
R. Soffer	2335	1987	ISR	1459	
A. Sorin	2335	1987	ARG	1460	
T. Stanciu	2335	1987	ROM	1461	
H.H. Stefansson	2335	1987	ISL	1462	
I. Subasic	2335	1987	YUG	1463	
Th. Thorhallsson	2335	1987	ISL	1464	
W. Trosclair	2335	1987	USA	1465	
J. Van Baarle	2335	1987	NED	1466	
R. Viatte	2335	1987	FRA	1467	
I. Vukovic	2335	1987	YUG	1468	
C. Yurtseven	2335	1987	TUR	1469	
Chaivichit	2332	1987	THA	1470	
E. Arlandi	2330	1987	ITA	1471	
I. Armas	2330	1987	ROM	1472	
M. Asfora	2330	1987	BRA	1473	
G. Bacso	2330	1987	HUN	1474	
R. Bakic	2330	1987	YUG	1475	
Z. Balenovic	2330	1987	YUG	1476	
G.J. Ballon	2330	1987	NED	1477	
Barbeau	2330	1987	CAN	1478	
T. Bauer	2330	1987	HUN	1479	
L.A. Belov	2330	1987	USR	1480	
A.R. Bitman	2330	1987	USR	1481	
C.J. Brasket	2330	1987	USA	1482	
K. Busch	2330	1987	FRG	1483	
J. Cesal	2330	1987	CSR	1484	
I. Ceschia	2330	1987	ITA	1485	
Z. Csapo	2330	1987	HUN	1486	
S. Deak	2330	1987	HUN	1487	
B. Diesen	2330	1987	NOR	1488	
J. Ditzler	2330	1987	SUI	1489	
P. Djurdjevic	2330	1987	YUG	1490	
T. Doljanin	2330	1987	YUG	1491	
I. Donev	2330	1987	BUL	1492	
M. Dzevlan	2330	1987	YUG	1493	
D. Edelman	2330	1987	USA	1494	
I Egedi	2330	1987	HUN	1495	
S. Estremera Panos	2330	1987	ESP	1496	
L. Felegyhazi	2330	1987	HUN	1497	
J. Flis	2330	1987	POL	1498	
P. Frendzas	2330	1987	GRE	1499	
M.L. Fuller	2330	1987	AUS	1500	
L. Gachon	2330	1987	FRA	1501	
Glauser	2330	1987	SUI	1502	
J. Hawthorne	2330	1987	ENG	1503	
M. Hennigan	2330	1987	ENG	1504	
G. Iskov	2330	1987	DEN	1505	
B. Jonasson	2330	1987	ISL	1506	
C. Jost	2330	1987	FRA	1507	
Kaldor	2330	1987	ISR	1508	
U. Kaminski	2330	1987	DDR	1509	
B. Karadzic	2330	1987	YUG	1510	
J. Kastner	2330	1987	USA	1511	
Moh.R. Khan	2330	1987	IND	1512	
B. Kohlweyer	2330	1987	FRG	1513	
G.A. Kosanovic	2330	1987	YUG	1514	
K. Kristensen	2330	1987	DEN	1515	
Kruszynski	2330	1987	POL	1516	
Mi. Lazic	2330	1987	YUG	1517	
P. Lichtenstein	2330	1987	SWE	1518	
F. Lisko	2330	1987	CSR	1519	
D. Mac Farlane	2330	1987	AUS	1520	
M. Maga	2330	1987	PHI	1521	
R. Maninang	2330	1987	PHI	1522	
D. Marjan	2330	1987	YUG	1523	
G. Markotic	2330	1987	YUG	1524	
Marosi	2330	1987	HUN	1525	
L. Mazi	2330	1987	YUG	1526	
Mazul	2330	1987	POL	1527	
H. Meyer	2330	1987	FRG	1528	
A. Miltner	2330	1987	FRG	1529	
S. Mitra	2330	1987	IND	1530	
N.Sava Nikolic	2330	1987	YUG	1531	
Panbukchian	2330	1987	BUL	1532	
V. Petrovic	2330	1987	YUG	1533	
S. Porfiriadis	2330	1987	GRE	1534	
A. Poulsen	2330	1987	DEN	1535	
D. Radziejewski	2330	1987	POL	1536	
V. Rao	2330	1987	USA	1537	
Rayner	2330	1987	WLS	1538	
R. Reynolds	2330	1987	USA	1539	
T. Rubzova	2330	1987	USR	1540	
Z. Sarosi	2330	1987	HUN	1541	
R. Scheipl	2330	1987	FRG	1542	
G.S. Scholz	2330	1987	FRA	1543	
Ch. Schulien	2330	1987	USA	1544	
B. Shenoy	2330	1987	IND	1545	
M. Sibilio	2330	1987	ITA	1546	
C.S. Slipak	2330	1987	ARG	1547	
V. Sokolov	2330	1987	YUG	1548	
V. Stanev	2330	1987	BUL	1549	
P. Stefanov	2330	1987	ROM	1550	
M. Studenetzky	2330	1987	ARG	1551	
B. Svensson	2330	1987	SWE	1552	
W. Taeger	2330	1987	FRG	1553	
M. Thesing	2330	1987	FRG	1554	
O. Todorov	2330	1987	BUL	1555	
H. Twardon	2330	1987	POL	1556	
F. Van der Vliet	2330	1987	NED	1557	
I. Vistinietzki	2330	1987	ISR	1558	
Vujovic Milo.	2330	1987	YUG	1559	
S. Weber	2330	1987	FRG	1560	
R. Witt	2330	1987	NED	1561	
Zakic	2330	1987	YUG	1562	
B. Zelic	2330	1987	YUG	1563	
P Zpevak	2330	1987	CSR	1564	
J. Zyla	2330	1987	POL	1565	
S. Arkell	2325	1987	ENG	1566	
M. Baldauf	2325	1987	FRG	1567	
S. Bartulovic	2325	1987	YUG	1568	
Z. Bator	2325	1987	POL	1569	
L. Bencze	2325	1987	HUN	1570	
Berkell	2325	1987	SWE	1571	
J. Bogaerts	2325	1987	BEL	1572	
V. Bogdanovski	2325	1987	YUG	1573	
V. Budde	2325	1987	FRG	1574	
I. Buzbuchi	2325	1987	FRG	1575	
H. Casagrande	2325	1987	AUT	1576	
T. Catalan	2325	1987	SYR	1577	
T. Chachaj	2325	1987	POL	1578	
M. Cosic	2325	1987	YUG	1579	
M. Damjanovic	2325	1987	YUG	1580	
De Eccher	2325	1987	ITA	1581	
A. Deev	2325	1987	USR	1582	
D. Dimitrijevic	2325	1987	YUG	1583	
L. Eperjesi	2325	1987	HUN	1584	
Gy. Farkas	2325	1987	HUN	1585	
G. Fischdick	2325	1987	FRG	1586	
N.J. Fries-Nielson	2325	1987	DEN	1587	
P. Gagliardi	2325	1987	ITA	1588	
Z. Gajic	2325	1987	YUG	1589	
C. Garcia Fernandez	2325	1987	ESP	1590	
J. Gast	2325	1987	SUI	1591	
I. Gelfer	2325	1987	ISR	1592	
B. Georgiev	2325	1987	BUL	1593	
M. Geveke	2325	1987	FRG	1594	
Ch. Goh	2325	1987	SIN	1595	
A. Goldberg	2325	1987	DDR	1596	
R. Goldenberg	2325	1987	FRA	1597	
R. Gonzalez-Maza	2325	1987	ESP	1598	
Gerd Graf	2325	1987	FRG	1599	
R. Gruchacz	2325	1987	USA	1600	
B. Hammar	2325	1987	SWE	1601	
A. Hernandez	2325	1987	CUB	1602	
Hertan	2325	1987	USA	1603	
M. Hever	2325	1987	HUN	1604	
E. Heyken	2325	1987	FRG	1605	
M. Jailjan	2325	1987	USR	1606	
J. Johansson	2325	1987	SWE	1607	
P. Joita	2325	1987	ROM	1608	
H. Kaminker	2325	1987	CAN	1609	
V.I. Karasev	2325	1987	USR	1610	
M. Khaled	2325	1987	EGY	1611	
P. Kindl	2325	1987	FRG	1612	
V. Koshy	2325	1987	IND	1613	
M. Kotliar	2325	1987	ISR	1614	
U. Kunsztowicz	2325	1987	FRG	1615	
K. Larsen	2325	1987	USA	1616	
B. Latas	2325	1987	POL	1617	
She-Lan Liu	2325	1987	CHN	1618	
G. Mahia	2325	1987	ARG	1619	
V. Malishauskas	2325	1987	USR	1620	
H. Maroja	2325	1987	YUG	1621	
P. Meister	2325	1987	FRG	1622	
P. Mejic	2325	1987	YUG	1623	
P. Meyer	2325	1987	FRG	1624	
P. Mithrakanth	2325	1987	IND	1625	
P. Moulin	2325	1987	BEL	1626	
H. Mujic	2325	1987	YUG	1627	
Ortel	2325	1987	HUN	1628	
A. Ozsvath	2325	1987	HUN	1629	
J. Paavilainen	2325	1987	FIN	1630	
H. Pecorelli Garcia	2325	1987	CUB	1631	
L.E. Petersson	2325	1987	SWE	1632	
J. Pichler	2325	1987	FRG	1633	
E. Preissmann	2325	1987	SUI	1634	
Gy. Rajna	2325	1987	HUN	1635	
J. Readey	2325	1987	USA	1636	
Resende	2325	1987	BRA	1637	
E. Rojas Sepulveda	2325	1987	CHI	1638	
Schirm	2325	1987	FRG	1639	
M. Schoeneberg	2325	1987	DDR	1640	
E. Schoeppl	2325	1987	AUT	1641	
N. Skalkotas	2325	1987	GRE	1642	
B. Starck	2325	1987	DDR	1643	
J. Steckner	2325	1987	FRG	1644	
U. Steiner	2325	1987	AUT	1645	
A. Stipic	2325	1987	YUG	1646	
S.E. Stoyko	2325	1987	USA	1647	
R. Tanev	2325	1987	BUL	1648	
K.-S. Teo	2325	1987	SIN	1649	
O. Thal	2325	1987	DDR	1650	
S. Trindade	2325	1987	BRA	1651	
L. Vadasz	2325	1987	HUN	1652	
R.C. Valiente	2325	1987	PAR	1653	
Varasdy	2325	1987	HUN	1654	
Vinje(Gulbrandsen)a.	2325	1987	NOR	1655	
M. Vujovici	2325	1987	YUG	1656	
M. Vukovic	2325	1987	YUG	1657	
I. Waldmann	2325	1987	HUN	1658	
S.K. Walker	2325	1987	ENG	1659	
R. Wiemer	2325	1987	FRG	1660	
I. Yanvarjov	2325	1987	USR	1661	
P. Zamariev	2325	1987	YUG	1662	
M. Zlotnikov	2325	1987	USA	1663	
T. Zoltek	2325	1987	POL	1664	
V. Antonov	2320	1987	BUL	1665	
M. Ardaman	2320	1987	USA	1666	
Harin. Aturupane	2320	1987	SRI	1667	
F. Baragar	2320	1987	CAN	1668	
B. Belopolsky	2320	1987	USA	1669	
J. Berrocal	2320	1987	BOL	1670	
C.P. Boissonet	2320	1987	ARG	1671	
K. Bowden	2320	1987	ENG	1672	
O. Bruk	2320	1987	ISR	1673	
S. Buchal	2320	1987	FRG	1674	
D.V. Buela	2320	1987	CUB	1675	
V. Bunis	2320	1987	BUL	1676	
H. Camara	2320	1987	BRA	1677	
E. Carmel	2320	1987	ISR	1678	
Ch. Chankov	2320	1987	BUL	1679	
R. Chow	2320	1987	USA	1680	
J. Coret Frasquet	2320	1987	ESP	1681	
J.L. Costa	2320	1987	SUI	1682	
R.D. D'Arruda	2320	1987	ARG	1683	
M. Danilovic	2320	1987	YUG	1684	
Deleyn	2320	1987	BEL	1685	
K. Dimitriadis	2320	1987	GRE	1686	
M. Dolezal	2320	1987	CSR	1687	
A. Dolmadjan	2320	1987	BUL	1688	
E. Fernandez	2320	1987	ESP	1689	
T. Filep	2320	1987	HUN	1690	
E. Gausel	2320	1987	NOR	1691	
M. Gavric	2320	1987	YUG	1692	
J. Geisler	2320	1987	USR	1693	
Gerenski	2320	1987	BUL	1694	
B. Gikas	2320	1987	FRG	1695	
M. Giles	2320	1987	USA	1696	
S. Giurumia	2320	1987	ROM	1697	
D.W. Griego	2320	1987	USA	1698	
E. Gudmundsson	2320	1987	ISL	1699	
Ru. Gunawan	2320	1987	INA	1700	
A. Hait	2320	1987	USR	1701	
Hatlebakk	2320	1987	NOR	1702	
R. Henao	2320	1987	COL	1703	
A. Hoffmann	2320	1987	USA	1704	
Pa. Horn	2320	1987	SUI	1705	
Huisl	2320	1987	FRG	1706	
H. Hurme	2320	1987	FIN	1707	
Th. Jackelen	2320	1987	FRG	1708	
I. Jankovec	2320	1987	CSR	1709	
S. Janovsky	2320	1987	USR	1710	
H. Janssen	2320	1987	NED	1711	
K. Juhnke	2320	1987	FRG	1712	
T. Juroszek	2320	1987	POL	1713	
H. Kaenel	2320	1987	SUI	1714	
B. Kamber	2320	1987	SUI	1715	
Kanel	2320	1987	SUI	1716	
Karlik	2320	1987	CSR	1717	
E. Klimova-Richtrova	2320	1987	CSR	1718	
A. Kneselac	2320	1987	YUG	1719	
P. Knudsen	2320	1987	DEN	1720	
L.M. Kovacs	2320	1987	HUN	1721	
I. Kucinar	2320	1987	YUG	1722	
F. Levin	2320	1987	USR	1723	
E. Limp	2320	1987	BRA	1724	
G. Lukasiewicz	2320	1987	POL	1725	
H.A. Machado	2320	1987	BRA	1726	
G. Markzon	2320	1987	USA	1727	
P. Meinsohn	2320	1987	FRA	1728	
N. Misailovic	2320	1987	YUG	1729	
O. Moen	2320	1987	NOR	1730	
L. Monda	2320	1987	HUN	1731	
A. Moran	2320	1987	ECU	1732	
B. Mrksic	2320	1987	YUG	1733	
H. Niedermayr	2320	1987	FRG	1734	
C. Panzeri	2320	1987	ARG	1735	
P. Passerotti	2320	1987	ITA	1736	
S. Pavlovic	2320	1987	YUG	1737	
D. Pelitov	2320	1987	BUL	1738	
R. Perisic	2320	1987	YUG	1739	
E. Pessi	2320	1987	ROM	1740	
T. Pfeifer	2320	1987	HUN	1741	
S.T. Pinchuk	2320	1987	USR	1742	
J. Pogats	2320	1987	HUN	1743	
J. Polasek	2320	1987	CSR	1744	
A. Pollard	2320	1987	USA	1745	
P. Popov	2320	1987	BUL	1746	
A. Potts	2320	1987	ENG	1747	
J.S. Purdy	2320	1987	AUS	1748	
Ravikumar	2320	1987	IND	1749	
Romm	2320	1987	ISR	1750	
Ruban	2320	1987	USR	1751	
G. Ruiz	2320	1987	MEX	1752	
F. Santacruz	2320	1987	PAR	1753	
K. Schmidt	2320	1987	DEN	1754	
I. Seitaj	2320	1987	ALB	1755	
D. Sevo	2320	1987	YUG	1756	
M. Shahade	2320	1987	USA	1757	
D.E. Shapiro	2320	1987	USA	1758	
D. Slogar	2320	1987	YUG	1759	
Steczkowski	2320	1987	FRA	1760	
D. Steiner	2320	1987	YUG	1761	
W. Swic	2320	1987	POL	1762	
A. Szypulski	2320	1987	POL	1763	
L. Takacs	2320	1987	HUN	1764	
O. Tassi	2320	1987	ITA	1765	
C.S.M. Thomson	2320	1987	SCO	1766	
F. Thornally	2320	1987	USA	1767	
M. Todorovic	2320	1987	YUG	1768	
A. Ulker	2320	1987	TUR	1769	
A.B. Vaidya	2320	1987	IND	1770	
L. Van Meter	2320	1987	USA	1771	
N. Vasovski	2320	1987	YUG	1772	
K. Volke	2320	1987	DDR	1773	
M. Vrban	2320	1987	YUG	1774	
E. Weinzettl	2320	1987	AUT	1775	
Z. Zahariev	2320	1987	BUL	1776	
V.V. Zhelnin	2320	1987	USR	1777	
I. Zivanovic	2320	1987	YUG	1778	
L. Zsinka	2320	1987	HUN	1779	
P. Zuse	2320	1987	FRG	1780	
Ph. Ammann	2315	1987	SUI	1781	
G. Atanasov	2315	1987	BUL	1782	
H. Bachchevanski	2315	1987	BUL	1783	
H.A. Bartels	2315	1987	NED	1784	
Baumbach	2315	1987	DDR	1785	
E.-W. Bayer	2315	1987	FRG	1786	
W. Beckenmeyer	2315	1987	FRG	1787	
Ch. Bernard	2315	1987	FRA	1788	
H. Bletz	2315	1987	FRG	1789	
P. Byway	2315	1987	ENG	1790	
B. Castaneda	2315	1987	MEX	1791	
A. Chow	2315	1987	USA	1792	
Gh. Ciolac	2315	1987	ROM	1793	
M. Cocozza	2315	1987	ITA	1794	
S. Cuesta Navarro	2315	1987	CUB	1795	
A. Czerwonski	2315	1987	POL	1796	
Demeter	2315	1987	HUN	1797	
H. Eisterer	2315	1987	AUT	1798	
H. Elyoseph	2315	1987	ISR	1799	
T. Fatin	2315	1987	EGY	1800	
L. Fritsche	2315	1987	FRG	1801	
G. Gottardi	2315	1987	SUI	1802	
J. Gralka	2315	1987	POL	1803	
Z. Grguric	2315	1987	YUG	1804	
D. Grosic	2315	1987	YUG	1805	
A. Guseinov	2315	1987	USR	1806	
I. Hakki	2315	1987	SYR	1807	
Ch. Hartman	2315	1987	SWE	1808	
A. Hoffman	2315	1987	ARG	1809	
J. Ivanov	2315	1987	BUL	1810	
D. Ivkovic	2315	1987	YUG	1811	
O. Kalinin	2315	1987	USR	1812	
Kanko	2315	1987	FIN	1813	
G. Keipo	2315	1987	CUB	1814	
J. Kekki	2315	1987	FIN	1815	
Kiedrowicz	2315	1987	POL	1816	
A. Kobas	2315	1987	YUG	1817	
S. Kornasiewicz	2315	1987	POL	1818	
Y. Kosashvili	2315	1987	ISR	1819	
R. Kostadinov	2315	1987	BUL	1820	
S. Kovacevic	2315	1987	YUG	1821	
Lang	2315	1987	DDR	1822	
D. Lazic	2315	1987	YUG	1823	
M. Leitl	2315	1987	CSR	1824	
Mir. Lukic	2315	1987	YUG	1825	
Miroljub Markovic	2315	1987	YUG	1826	
M. Meeres	2315	1987	USA	1827	
R. Milosavljevic	2315	1987	YUG	1828	
G. Miniboeck	2315	1987	AUT	1829	
N.-K. Mishra	2315	1987	IND	1830	
Morales-M.H.	2315	1987	MEX	1831	
G. Mueller	2315	1987	FRG	1832	
S. Nasir Ali	2315	1987	IND	1833	
K. Ninov	2315	1987	BUL	1834	
J. Norgaard	2315	1987	DEN	1835	
J. Orso	2315	1987	HUN	1836	
A. Palosevic	2315	1987	YUG	1837	
V. Prahov	2315	1987	BUL	1838	
V. Puri	2315	1987	CAN	1839	
Neb. Ristic	2315	1987	YUG	1840	
B. Rosenberger	2315	1987	FRG	1841	
P. Roth	2315	1987	AUT	1842	
R. Roth	2315	1987	SUI	1843	
A. Rusomanov	2315	1987	YUG	1844	
A.G. Savage	2315	1987	USA	1845	
F. Schoentier	2315	1987	FRG	1846	
M. Schwamberger	2315	1987	FRG	1847	
K. Setterqvist	2315	1987	SWE	1848	
E. Sevillano	2315	1987	PHI	1849	
I. Shrentzel	2315	1987	ISR	1850	
O. Sick	2315	1987	FRG	1851	
G. Siegel	2315	1987	FRG	1852	
B. Sorensen	2315	1987	DEN	1853	
G. Starcevic	2315	1987	YUG	1854	
Szalajdewicz	2315	1987	POL	1855	
L. Szkatula	2315	1987	POL	1856	
G. Szmacinska	2315	1987	POL	1857	
K. Thiel	2315	1987	FRG	1858	
I. Tiberkov	2315	1987	BUL	1859	
Sh.S. Tilak	2315	1987	IND	1860	
R. Timmer	2315	1987	NED	1861	
R. Tomczak	2315	1987	FRG	1862	
G. Treppner	2315	1987	FRG	1863	
D. Treybal	2315	1987	CSR	1864	
N. Velez	2315	1987	CUB	1865	
S. Vlahovic	2315	1987	YUG	1866	
V. Wolf	2315	1987	FRG	1867	
V. Yandemirov	2315	1987	USR	1868	
I. Zarcula	2315	1987	ROM	1869	
L. Abel	2310	1987	HUN	1870	
A. Adamski	2310	1987	POL	1871	
D. Agnos	2310	1987	ENG	1872	
D. Allan	2310	1987	CAN	1873	
B.L. Allen	2310	1987	USA	1874	
R. Alonso	2310	1987	CUB	1875	
B. Andersson	2310	1987	SWE	1876	
Jr. Antonio	2310	1987	PHI	1877	
A. Ardeleanu	2310	1987	ROM	1878	
B.J. Ayza	2310	1987	ESP	1879	
A. Babev	2310	1987	BUL	1880	
K. Balev	2310	1987	BUL	1881	
Beitar	2310	1987	SYR	1882	
G.H. Bennett	2310	1987	ENG	1883	
J. Body	2310	1987	NED	1884	
R. Brglez	2310	1987	YUG	1885	
D.M. Bryson	2310	1987	SCO	1886	
P. Buecker	2310	1987	FRG	1887	
K. Burger	2310	1987	USA	1888	
M. Carlson	2310	1987	SWE	1889	
H. Cording	2310	1987	FRG	1890	
C. Crouch	2310	1987	ENG	1891	
I. Dahlberg	2310	1987	USA	1892	
N. Dedes	2310	1987	GRE	1893	
A. Defize	2310	1987	BEL	1894	
A. Denker	2310	1987	USA	1895	
M. Dimitrijevic	2310	1987	YUG	1896	
W. Dobrzynski	2310	1987	POL	1897	
M. Dragovic	2310	1987	YUG	1898	
D. Durham	2310	1987	USA	1899	
H. Dusper	2310	1987	YUG	1900	
J.M. Emms	2310	1987	ENG	1901	
J. Fang	2310	1987	USA	1902	
A. Felsberger	2310	1987	AUT	1903	
Johann Fischer	2310	1987	AUT	1904	
F. Forgacs	2310	1987	HUN	1905	
J. Forgacs	2310	1987	HUN	1906	
E.W. Formanek	2310	1987	USA	1907	
J. Frank	2310	1987	HUN	1908	
A. Friedman	2310	1987	ISR	1909	
V. Gefenas	2310	1987	USR	1910	
D.A. Godoy	2310	1987	CHI	1911	
A.A. Gretarsson	2310	1987	ISL	1912	
R.S. Gupta	2310	1987	IND	1913	
Lj. Hadzimanov	2310	1987	YUG	1914	
A. Hamed	2310	1987	EGY	1915	
Happel	2310	1987	NED	1916	
Herbrechtsmeier	2310	1987	FRG	1917	
Ha. Hoffmann	2310	1987	FRG	1918	
J. Hybl	2310	1987	CSR	1919	
Lj. Ilic	2310	1987	YUG	1920	
B. Jonsson	2310	1987	ISL	1921	
P. Jorgensen	2310	1987	DEN	1922	
M. Jurka	2310	1987	CSR	1923	
H. Karl	2310	1987	SUI	1924	
F. Kertesz	2310	1987	HUN	1925	
D. Konjevic	2310	1987	YUG	1926	
B. Kostic	2310	1987	YUG	1927	
B. Krsnik	2310	1987	YUG	1928	
Z. Kwiecien	2310	1987	POL	1929	
C. Laird	2310	1987	AUS	1930	
Ch. Lecuyer	2310	1987	FRA	1931	
J.C. Letzelter	2310	1987	FRA	1932	
D. Levin	2310	1987	USA	1933	
G. Levtchouk	2310	1987	CAN	1934	
L. Loureiro	2310	1987	BRA	1935	
B. Lugo	2310	1987	CUB	1936	
S. Mahmud	2310	1987	INA	1937	
Manolov	2310	1987	BUL	1938	
Z. Marjanov	2310	1987	YUG	1939	
I. Markovic	2310	1987	YUG	1940	
G. Marquet	2310	1987	MEX	1941	
R. Marszalek	2310	1987	POL	1942	
M. Mazalon	2310	1987	POL	1943	
R. Medancic	2310	1987	YUG	1944	
Messa	2310	1987	ITA	1945	
S. Milanovic	2310	1987	YUG	1946	
M. Milicevic	2310	1987	YUG	1947	
M. Milut	2310	1987	ROM	1948	
G. Mufic	2310	1987	YUG	1949	
M. Muresan-Juncu	2310	1987	ROM	1950	
Natarajan	2310	1987	IND	1951	
A. Pacis	2310	1987	PHI	1952	
E. Palacios De la P	2310	1987	ESP	1953	
E. Pandavos	2310	1987	GRE	1954	
N. Pantos	2310	1987	YUG	1955	
M. Pasman	2310	1987	ISR	1956	
J. Pete	2310	1987	YUG	1957	
S. Pons	2310	1987	ESP	1958	
H. Pountzas	2310	1987	GRE	1959	
T. Rahman	2310	1987	BAN	1960	
D. Ramos	2310	1987	PHI	1961	
M. Reinert	2310	1987	DEN	1962	
W. Riedel	2310	1987	FRG	1963	
F. Roeder	2310	1987	FRG	1964	
Rosenlund	2310	1987	DEN	1965	
H. Rossetto	2310	1987	ARG	1966	
C. Rossi	2310	1987	ITA	1967	
Schifferdecker	2310	1987	FRG	1968	
H. Schmitzer	2310	1987	FRG	1969	
D. Sekulic	2310	1987	YUG	1970	
Ch. Serrer	2310	1987	FRG	1971	
Marco Silva	2310	1987	COL	1972	
K. Socha	2310	1987	POL	1973	
P.J. Sowray	2310	1987	ENG	1974	
C. Stehouwer	2310	1987	NED	1975	
