Name	Rating	Year	Rank	Fed
T. Yepez	2215	1976	ECU	1368	
C. Baljon	2210	1976	NED	1369	
G. Baumstark	2210	1976	ROM	1370	
H. Camilleri	2210	1976	MLT	1371	
Engert	2210	1976	FRG	1372	
S. Eriksen	2210	1976	DEN	1373	
Erozbek	2210	1976	TUR	1374	
Grinfeld	2210	1976	USR	1375	
Hala	2210	1976	CUB	1376	
A. Herzog	2210	1976	AUT	1377	
W. Hook	2210	1976	IVB	1378	
Macek (Kalhbrener)	2210	1976	YUG	1379	
O. Moen	2210	1976	NOR	1380	
B. Orlov	2210	1976	USR	1381	
K. Petrik	2210	1976	CSR	1382	
Slavkov	2210	1976	BUL	1383	
R. Thomas	2210	1976	LIB	1384	
J. Bademian	2205	1976	URU	1385	
D. Barlov	2205	1976	YUG	1386	
O. Buch	2205	1976	DEN	1387	
Capece	2205	1976	ITA	1388	
Chee-Seng Chia	2205	1976	SIN	1389	
Choong	2205	1976	SIN	1390	
K. Eretova	2205	1976	CSR	1391	
Fabrega	2205	1976	PAN	1392	
Fairhurst	2205	1976	NZL	1393	
E. Gonzales	2205	1976	DOM	1394	
Grigorov	2205	1976	DDR	1395	
P. Karlsson	2205	1976	SWE	1396	
Lagha	2205	1976	TUN	1397	
Midjord	2205	1976	FAI	1398	
Milbers	2205	1976	LUX	1399	
P. Milicevic	2205	1976	YUG	1400	
Moraza	2205	1976	PUR	1401	
Natarajan	2205	1976	IND	1402	
Olgag	2205	1976	TUR	1403	
Pederzoli	2205	1976	ITA	1404	
Ricetto	2205	1976	URU	1405	
A. Sandor	2205	1976	YUG	1406	
J. Sigurjonsson	2205	1976	ISL	1407	
Trevelyan	2205	1976	WLS	1408	
S. Vokralova	2205	1976	CSR	1409	
Lazaridis	2200	1976	YUG	1410	
L.A. Tsifanskaya	2200	1976	USR	1411	
Sammula	2195	1976	USR	1412	
Dragasevic-Georgieva	2190	1976	BUL	1413	
Ignatieva	2190	1976	USR	1414	
O.S. Pedko	2190	1976	USR	1415	
B. (F) Hoffman	2185	1976	DDR	1416	
Kostina	2185	1976	USR	1417	
M. Perevoznic	2185	1976	ROM	1418	
M. Teodorescu	2175	1976	ROM	1419	
Karakas	2170	1976	HUN	1420	
L. Lubarskaya	2170	1976	USR	1421	
T.V. Morosova	2170	1976	USR	1422	
Ostrovskaia	2170	1976	USR	1423	
Sternina	2170	1976	USR	1424	
W. Belavenets	2165	1976	USR	1425	
H. Erenska-Radzewska	2165	1976	POL	1426	
Gy. Krizsan-Bilek	2165	1976	HUN	1427	
M. Muresan-Juncu	2165	1976	ROM	1428	
D. Savereide	2165	1976	USA	1429	
I.A. Zaitsev	2165	1976	USR	1430	
V. Asenova	2160	1976	BUL	1431	
Kratochvilova	2160	1976	CSR	1432	
Michel	2160	1976	DDR	1433	
T. Kobaidze	2155	1976	USR	1434	
Porubszky-Angyalosin	2155	1976	HUN	1435	
N. Titorenko	2155	1976	USR	1436	
C. Vreeken	2155	1976	NED	1437	
G Markovic-Jovanovic	2150	1976	YUG	1438	
Sokolova	2150	1976	YUG	1439	
Just	2140	1976	DDR	1440	
Laakmann	2135	1976	FRG	1441	
Muslimova	2135	1976	USR	1442	
Golovei	2130	1976	USR	1443	
V. Krzisnik-Bukic	2130	1976	YUG	1444	
Lopatieva	2130	1976	USR	1445	
T. Belamaric	2125	1976	YUG	1446	
J. Dahlin	2125	1976	SWE	1447	
T.V. Fomina	2125	1976	USR	1448	
A. Pihajlic	2125	1976	YUG	1449	
B. Borisova	2120	1976	SWE	1450	
Del Pino Garcia	2120	1976	ESP	1451	
Mi Gostovic(Bozovic)	2120	1976	YUG	1452	
Nowarra	2120	1976	DDR	1453	
Nunchert	2120	1976	DDR	1454	
O. Podrazhanskaya	2120	1976	ISR	1455	
K. Radzikowska	2120	1976	POL	1456	
Vujosevic	2120	1976	CAN	1457	
 Gocheva(Bojadgieva)	2115	1976	BUL	1458	
W. Litmanowicz	2115	1976	POL	1459	
Perkovic	2115	1976	YUG	1460	
E. Gogalea	2110	1976	ROM	1461	
Hojdarova	2110	1976	CSR	1462	
Mrs. Nagy	2110	1976	HUN	1463	
Marina Pogorevici	2110	1976	ROM	1464	
Lj. Zivkovic	2110	1976	YUG	1465	
Feustel (F)	2105	1976	DDR	1466	
Chalupova	2100	1976	CSR	1467	
L. Jicman	2100	1976	ROM	1468	
Jurczynska	2100	1976	POL	1469	
D. Nutu	2100	1976	ROM	1470	
Van der Giessen	2095	1976	NED	1471	
M. Worch	2095	1976	DDR	1472	
N.V. Alekhina	2090	1976	USR	1473	
D. Cejic	2090	1976	YUG	1474	
Karolyne Honfi	2090	1976	HUN	1475	
G. Olteanu	2090	1976	ROM	1476	
Orton	2090	1976	USA	1477	
Kruger	2085	1976	BUL	1478	
Salkina	2085	1976	USR	1479	
Shikova	2085	1976	BUL	1480	
Braunlin	2080	1976	FRG	1481	
Goldman	2080	1976	USR	1482	
Herstein	2080	1976	USA	1483	
Todorova	2080	1976	BUL	1484	
Domsgen	2075	1976	DDR	1485	
Csapo	2070	1976	HUN	1486	
P. Ferrer-Lucas	2070	1976	ESP	1487	
S. Milivojevic	2070	1976	YUG	1488	
V. Sergievsky	2070	1976	YUG	1489	
G. Szmacinska	2070	1976	POL	1490	
T. Vujanovic	2070	1976	YUG	1491	
J. Wright	2070	1976	ENG	1492	
Handsuren	2065	1976	MGL	1493	
R. Kas	2065	1976	HUN	1494	
Prokopovic	2065	1976	YUG	1495	
B. Sinka	2065	1976	INA	1496	
Weichert	2065	1976	FRG	1497	
Zs. Barta	2060	1976	HUN	1498	
Caldwell	2060	1976	ENG	1499	
Chukaev	2060	1976	USR	1500	
Karoly (Sillye)	2060	1976	HUN	1501	
Nudelman	2060	1976	ISR	1502	
P.A. Sunnucks	2060	1976	ENG	1503	
E. Finta	2055	1976	HUN	1504	
G.K. Gresser	2055	1976	USA	1505	
Sh. Jackson	2055	1976	ENG	1506	
I. Janssen	2055	1976	NED	1507	
E. Pritchard	2055	1976	ENG	1508	
H. Svarcer	2055	1976	YUG	1509	
M. (F) Boskovic	2050	1976	YUG	1510	
Dima-Chis	2050	1976	ROM	1511	
Ivanova	2050	1976	BUL	1512	
Karff	2050	1976	USA	1513	
T. Popova	2050	1976	USR	1514	
E. Ranc	2050	1976	YUG	1515	
G.N. Strutinskaya	2050	1976	USR	1516	
R. Timmer	2050	1976	NED	1517	
Trojanska	2050	1976	BUL	1518	
Bottcher	2045	1976	DDR	1519	
K. Pytel	2045	1976	POL	1520	
Tashcian	2045	1976	BUL	1521	
Bade	2040	1976	DDR	1522	
Bogdan	2040	1976	ROM	1523	
S. Matveeva	2040	1976	YUG	1524	
M. Merlini-Cirovic	2040	1976	FRA	1525	
B. Novakovic	2040	1976	YUG	1526	
Polanova-Tomanova	2040	1976	CSR	1527	
T. Csonkics	2035	1976	HUN	1528	
F. Heemskerk	2035	1976	NED	1529	
Vesela	2035	1976	CSR	1530	
T. Cohn	2030	1976	FRG	1531	
St. Cvetkovic	2030	1976	YUG	1532	
M. Haahr	2030	1976	DEN	1533	
M. Nagy	2030	1976	YUG	1534	
C. Bruinenberg	2025	1976	NED	1535	
G. Olsson	2020	1976	USA	1536	
M. Skacelikova	2020	1976	CSR	1537	
Alexandrova	2015	1976	BUL	1538	
R. Cardoso	2015	1976	BRA	1539	
Kasprzyk	2015	1976	POL	1540	
L. Szaday	2015	1976	HUN	1541	
Bachrech	2010	1976	USR	1542	
De Graaf	2010	1976	NED	1543	
I. Svensson	2010	1976	SWE	1544	
Wasnetsky	2010	1976	FRG	1545	
P. Jovkova-Draganova	2005	1976	BUL	1546	
Modrava	2005	1976	CSR	1547	
I. Winter	2005	1976	DDR	1548	
R. Crotto	2000	1976	USA	1549	
L. Gal	2000	1976	ISR	1550	
Kesegi	2000	1976	YUG	1551	
Moyses	2000	1976	BRA	1552	
Vujnovic	2000	1976	YUG	1553	
R.M. Bruce	1990	1976	ENG	1554	
Healy	1990	1976	IRL	1555	
Rasajski	1990	1976	YUG	1556	
Baloianu	1985	1976	ROM	1557	
Kowalska	1985	1976	POL	1558	
P. Csatlos	1980	1976	HUN	1559	
A. Hausner	1980	1976	AUT	1560	
Kalemen	1980	1976	YUG	1561	
Kantor	1980	1976	ROM	1562	
Kosir	1980	1976	YUG	1563	
Petrova	1980	1976	BUL	1564	
Popov	1980	1976	YUG	1565	
Stekar	1980	1976	YUG	1566	
M. Bertok	1975	1976	YUG	1567	
J. Grek	1975	1976	YUG	1568	
M. Grosch	1975	1976	HUN	1569	
N. Ridjicki	1975	1976	YUG	1570	
Tolgyi	1975	1976	ROM	1571	
Aaronson	1970	1976	USA	1572	
A.E. Clarke	1970	1976	ENG	1573	
A. Dombovari	1970	1976	HUN	1574	
Hellwig	1970	1976	POL	1575	
Mihailova	1970	1976	BUL	1576	
U. Seidemann	1965	1976	DDR	1577	
Zsogony	1965	1976	HUN	1578	
A. Agic	1960	1976	YUG	1579	
Brichikova	1960	1976	BUL	1580	
Marianova	1960	1976	YUG	1581	
Vericheva	1960	1976	USR	1582	
O. Chataway	1950	1976	ENG	1583	
Cynolter	1950	1976	HUN	1584	
Demers	1950	1976	CAN	1585	
Karmachu	1950	1976	ROM	1586	
J. Mulder	1950	1976	NED	1587	
Samt	1950	1976	AUT	1588	
Biglova	1945	1976	HUN	1589	
Dembecka	1945	1976	POL	1590	
Mrs. Gy. Nagy	1945	1976	HUN	1591	
E. Belle	1940	1976	NED	1592	
M. Boskova	1940	1976	CSR	1593	
J. Farkas	1940	1976	ROM	1594	
Snitkowski	1940	1976	BRA	1595	
M. Srebric	1940	1976	YUG	1596	
B. Stadler	1940	1976	YUG	1597	
Maeda	1935	1976	JPN	1598	
A. Zakaria	1935	1976	ISR	1599	
Eimer	1930	1976	FRG	1600	
Matijasevic	1930	1976	NOR	1601	
Miolski	1930	1976	YUG	1602	
Povall	1930	1976	ENG	1603	
Simmons	1930	1976	USA	1604	
Szpakowska	1930	1976	POL	1605	
Vuorenpaa	1930	1976	FIN	1606	
Carmaniciu	1920	1976	ROM	1607	
De Caro	1920	1976	COL	1608	
Kubisch	1920	1976	HUN	1609	
I. Larsen	1920	1976	UNK	1610	
Radacina	1920	1976	ROM	1611	
Samaganova	1920	1976	USR	1612	
Sikora	1915	1976	POL	1613	
R. Hofman	1910	1976	DDR	1614	
Pracharova	1910	1976	CSR	1615	
Apostolovska	1900	1976	YUG	1616	
Bohmgren	1900	1976	SWE	1617	
Vulovic	1900	1976	YUG	1618	
Jaszay	1895	1976	HUN	1619	
Kattinger	1890	1976	AUT	1620	
L. Kaufman	1890	1976	ISR	1621	
Kereszturi	1890	1976	HUN	1622	
Gheorghe	1885	1976	ROM	1623	
Haraldsson	1885	1976	SWE	1624	
W. Pritchard	1875	1976	ENG	1625	
Haak	1870	1976	NED	1626	
Litwinski	1870	1976	POL	1627	
E. Zlatanova	1870	1976	BUL	1628	
I. Rogers	1865	1976	ENG	1629	
Dimitrova	1860	1976	BUL	1630	
O'Siochru	1850	1976	IRL	1631	
S. Tatai	1850	1976	JPN	1632	
Donelly	1845	1976	USA	1633	
E. Sedina	1845	1976	CSR	1634	
M. Hutchinson	1840	1976	ENG	1635	
S. Olson	1840	1976	SWE	1636	
Sucha	1840	1976	CSR	1637	
V. Ionescu-Ilie	1835	1976	ROM	1638	
Castellon	1830	1976	PUR	1639	
Hindle	1830	1976	SCO	1640	
Wettstein	1830	1976	SUI	1641	
Cellario	1820	1976	MNC	1642	
Lussy	1820	1976	SUI	1643	
Nedelcheva	1815	1976	BUL	1644	
A. Camps	1810	1976	MEX	1645	
Noonan	1810	1976	IRL	1646	
Tuomainen	1810	1976	FIN	1647	
Buckos	1800	1976	YUG	1648	
Galtsmith-Clarke	1800	1976	ENG	1649	
S. Hutchinson	1800	1976	ENG	1650	
