Name	Rating	Year	Rank	Fed
T. Ledic	2315	1984	YUG	1342	
Th. Liverios	2315	1984	GRE	1343	
B. Maksimovic	2315	1984	YUG	1344	
C.-D. Meyer	2315	1984	FRG	1345	
J. Norgaard	2315	1984	DEN	1346	
S. Nurkic	2315	1984	YUG	1347	
Omorjan	2315	1984	YUG	1348	
P. Pandavos	2315	1984	GRE	1349	
R. Pilarte	2315	1984	NCA	1350	
Polasek	2315	1984	CSR	1351	
V. Riha	2315	1984	CSR	1352	
J. Rogowski	2315	1984	POL	1353	
Rosino	2315	1984	ITA	1354	
Rothen	2315	1984	SWE	1355	
G. Sanna	2315	1984	ITA	1356	
Schaufelberger	2315	1984	SUI	1357	
J. Schroer	2315	1984	USA	1358	
N. Sehner	2315	1984	FRG	1359	
D. Sekulic	2315	1984	YUG	1360	
E. Sindik	2315	1984	YUG	1361	
C.S. Slipak	2315	1984	ARG	1362	
B. Stanic	2315	1984	YUG	1363	
B. Svensson	2315	1984	SWE	1364	
R. Weemaes	2315	1984	BEL	1365	
L. Winants	2315	1984	BEL	1366	
B. Andersson	2310	1984	SWE	1367	
B.J. Ayza	2310	1984	ESP	1368	
C. Baljon	2310	1984	NED	1369	
A. Bass	2310	1984	ARG	1370	
R. Britton	2310	1984	ENG	1371	
D.V. Buela	2310	1984	CUB	1372	
B. Cafferty	2310	1984	ENG	1373	
C. Cain	2310	1984	PHI	1374	
J. Carleton	2310	1984	ENG	1375	
V. Cibulka	2310	1984	CSR	1376	
J. Cordovil	2310	1984	POR	1377	
C. D'Amore	2310	1984	ITA	1378	
W. Dietze	2310	1984	DDR	1379	
J. Dory	2310	1984	HUN	1380	
A. Dumpor	2310	1984	YUG	1381	
S. Galakhov	2310	1984	USR	1382	
P.A. Garbett	2310	1984	NZL	1383	
R. Goldenberg	2310	1984	FRA	1384	
S. Gonzales	2310	1984	COL	1385	
E. Green	2310	1984	NZL	1386	
P. Hardicsay	2310	1984	HUN	1387	
J. Herzog	2310	1984	SUI	1388	
Hoen	2310	1984	NOR	1389	
Huisl	2310	1984	FRG	1390	
F. Izeta	2310	1984	ESP	1391	
J.N. Jacobs	2310	1984	USA	1392	
P. Joita	2310	1984	ROM	1393	
C.A. Juarez Flores	2310	1984	GUA	1394	
J. Klinger	2310	1984	AUT	1395	
S. Knezevic	2310	1984	YUG	1396	
Kokkoris	2310	1984	GRE	1397	
Krason	2310	1984	POL	1398	
B. Kristensen	2310	1984	DEN	1399	
G.W. Lane	2310	1984	ENG	1400	
J. Marcus	2310	1984	NED	1401	
R. Marian	2310	1984	FRG	1402	
R. Marszalek	2310	1984	POL	1403	
M. Milicevic	2310	1984	YUG	1404	
Minaya	2310	1984	COL	1405	
Miniblock	2310	1984	AUT	1406	
Munder	2310	1984	FRG	1407	
P.E. Nielsen	2310	1984	DEN	1408	
R. Nokes	2310	1984	NZL	1409	
D. Oltean	2310	1984	ROM	1410	
B. Ostenstad	2310	1984	NOR	1411	
Paglilla	2310	1984	ARG	1412	
K. Petschar	2310	1984	AUT	1413	
J. Pisa Ferrer	2310	1984	ESP	1414	
Preissmann	2310	1984	FRA	1415	
G. Pres	2310	1984	USR	1416	
J. Rahman	2310	1984	BAN	1417	
W. Riedel	2310	1984	FRG	1418	
Romm	2310	1984	ISR	1419	
B. Rosenberger	2310	1984	FRG	1420	
B. Saacke	2310	1984	FRG	1421	
F. Sanchez Guirado	2310	1984	ESP	1422	
L. Schandorff	2310	1984	DEN	1423	
Schuh	2310	1984	FRG	1424	
R. Seppeur	2310	1984	FRG	1425	
J.F.A. Sequeira	2310	1984	POR	1426	
D. Seyb	2310	1984	FRG	1427	
M. Shahade	2310	1984	USA	1428	
P.J. Sowray	2310	1984	ENG	1429	
D. Steiner	2310	1984	YUG	1430	
R. Sulman	2310	1984	USA	1431	
G. Szilagyi	2310	1984	HUN	1432	
E. Tangborn	2310	1984	USA	1433	
A. Van Dop	2310	1984	NED	1434	
K. Wicker	2310	1984	ENG	1435	
K. Wockenfuss	2310	1984	FRG	1436	
I. Zarcula	2310	1984	ROM	1437	
Andrzejewski	2305	1984	POL	1438	
A. Angelov	2305	1984	BUL	1439	
V.S. Antoshin	2305	1984	USR	1440	
B. Balogh	2305	1984	HUN	1441	
G.F. Barbero	2305	1984	ARG	1442	
D. Berend	2305	1984	ISR	1443	
Berkell	2305	1984	SWE	1444	
W. Bichsel	2305	1984	SUI	1445	
H. Bletz	2305	1984	FRG	1446	
L. Bueno-Perez	2305	1984	CUB	1447	
K. Burger	2305	1984	USA	1448	
M. Campos Lopez	2305	1984	MEX	1449	
T. Catalan	2305	1984	SYR	1450	
A. Chow	2305	1984	USA	1451	
P. Clarke	2305	1984	ENG	1452	
P. Cunningham	2305	1984	WLS	1453	
P. Dankert	2305	1984	FRG	1454	
A. Denker	2305	1984	USA	1455	
Dommes	2305	1984	USR	1456	
M. Dovcic	2305	1984	YUG	1457	
D. Durham	2305	1984	USA	1458	
I.T. Findlay	2305	1984	CAN	1459	
H. Franke	2305	1984	FRG	1460	
D. Friedgood	2305	1984	ENG	1461	
F. Gallego Eraso	2305	1984	ESP	1462	
J. Gromek	2305	1984	POL	1463	
H. Grooten	2305	1984	NED	1464	
Haakert	2305	1984	FRG	1465	
I. Hakki	2305	1984	SYR	1466	
J. Hall	2305	1984	ENG	1467	
D.G. Hamilton	2305	1984	AUS	1468	
P. Hammer	2305	1984	SUI	1469	
W. Heinig	2305	1984	DDR	1470	
J. Herrera Perez	2305	1984	CUB	1471	
Hofland	2305	1984	NED	1472	
N. Ilijin	2305	1984	ROM	1473	
I. Jeras	2305	1984	YUG	1474	
M. Jukic	2305	1984	YUG	1475	
P. Krauseneck	2305	1984	FRG	1476	
H. Kuijf	2305	1984	NED	1477	
Leal	2305	1984	MEX	1478	
E. Ledwon	2305	1984	POL	1479	
Lokasto	2305	1984	POL	1480	
Macphail	2305	1984	CAN	1481	
G. Mahia	2305	1984	ARG	1482	
Maier	2305	1984	FRG	1483	
I. Mayer	2305	1984	HUN	1484	
R. Medancic	2305	1984	YUG	1485	
H. Meyer	2305	1984	FRG	1486	
F.X. Minguell	2305	1984	ESP	1487	
V. Nikolic	2305	1984	YUG	1488	
E. Nonnenmacher	2305	1984	FRG	1489	
K. Packo	2305	1984	POL	1490	
L. Pacsay	2305	1984	HUN	1491	
J. Pares Vives	2305	1984	ESP	1492	
S. Pavlovic	2305	1984	YUG	1493	
K. Petrik	2305	1984	CSR	1494	
Z. Petrovic	2305	1984	YUG	1495	
S.T. Pinchuk	2305	1984	USR	1496	
Th. Pioch	2305	1984	FRG	1497	
Pojedzimiec	2305	1984	POL	1498	
Puc	2305	1984	YUG	1499	
L. Quendro	2305	1984	ALB	1500	
Nen. Ristic	2305	1984	YUG	1501	
P. Rodas Martini	2305	1984	GUA	1502	
P. Roth	2305	1984	AUT	1503	
K. Socha	2305	1984	POL	1504	
H.H. Sonntag	2305	1984	FRG	1505	
Steinbacher	2305	1984	FRG	1506	
Jr. Stratil	2305	1984	CSR	1507	
R. Szmetan	2305	1984	ARG	1508	
A. Tavadian	2305	1984	USR	1509	
J.A. Thinnsen	2305	1984	USA	1510	
H. Titz	2305	1984	AUT	1511	
Trabattoni	2305	1984	ITA	1512	
M. Valdivia	2305	1984	CUB	1513	
R.C. Valiente	2305	1984	PAR	1514	
Ch. Van Buskirk	2305	1984	USA	1515	
C. Velasquez	2305	1984	CHI	1516	
Dj. Vlaovic	2305	1984	YUG	1517	
Vucenovic	2305	1984	SUI	1518	
R. Wittmann	2305	1984	FRG	1519	
P. Zabystrzan	2305	1984	CSR	1520	
U. Zak	2305	1984	ISR	1521	
E.B. Akhmilovskaya	2300	1984	USR	1522	
M. Ballicora	2300	1984	ARG	1523	
K.-W. Behle	2300	1984	FRG	1524	
S. Birjukov	2300	1984	USR	1525	
M. Carlson	2300	1984	SWE	1526	
Chaivichit	2300	1984	THA	1527	
M. Christoph	2300	1984	FRG	1528	
Comay	2300	1984	ISR	1529	
H.-J. Cordes	2300	1984	FRG	1530	
C. Crouch	2300	1984	ENG	1531	
E. Ditt	2300	1984	FRG	1532	
T. Doljanin	2300	1984	YUG	1533	
A. Dolmadjan	2300	1984	BUL	1534	
M. Dzevlan	2300	1984	YUG	1535	
A. Genin	2300	1984	USR	1536	
Sh.D. Getz	2300	1984	USA	1537	
Z. Gicov	2300	1984	YUG	1538	
J.M. Gil Gonzales	2300	1984	ESP	1539	
Gilden	2300	1984	USA	1540	
J. Goetze	2300	1984	USA	1541	
Gransky	2300	1984	ISR	1542	
D.W. Griego	2300	1984	USA	1543	
Y. Hasan	2300	1984	BAN	1544	
M. Henttinen	2300	1984	FIN	1545	
Hertan	2300	1984	USA	1546	
E. Heyken	2300	1984	FRG	1547	
Th. Hickl	2300	1984	FRG	1548	
Hon Kah Seng	2300	1984	MAS	1549	
Hradeczky	2300	1984	HUN	1550	
B. Itkis	2300	1984	USR	1551	
J. Itkos	2300	1984	HUN	1552	
Karlik	2300	1984	CSR	1553	
Kimovski	2300	1984	YUG	1554	
Kordsachia	2300	1984	FRG	1555	
S. Kornasiewicz	2300	1984	POL	1556	
R. Korsunsky	2300	1984	USR	1557	
O. Kroll	2300	1984	DEN	1558	
N. Lakic	2300	1984	YUG	1559	
I. Martinez	2300	1984	MEX	1560	
Middleton	2300	1984	USA	1561	
N.K. Misra	2300	1984	IND	1562	
M. Morvay	2300	1984	HUN	1563	
W. Nautsch	2300	1984	FRG	1564	
Nykopp	2300	1984	FIN	1565	
A. Olsson	2300	1984	SWE	1566	
S. Orgovan	2300	1984	HUN	1567	
A. Ozsvath	2300	1984	HUN	1568	
Palos	2300	1984	YUG	1569	
M. Pavlovic	2300	1984	YUG	1570	
J. Polacek	2300	1984	CAN	1571	
M. Prizmic	2300	1984	YUG	1572	
Lj. Rajkovic	2300	1984	YUG	1573	
D. Ramos	2300	1984	PHI	1574	
E. Reicher	2300	1984	ROM	1575	
M. Ritter	2300	1984	USA	1576	
D. Rubin	2300	1984	USA	1577	
R. Salgado	2300	1984	USA	1578	
Stankovic	2300	1984	YUG	1579	
Telecki	2300	1984	YUG	1580	
Titkos	2300	1984	HUN	1581	
G. Todorovic	2300	1984	YUG	1582	
Ulrichsen	2300	1984	NOR	1583	
A. Valdes-Castillo	2300	1984	CUB	1584	
Weinberger	2300	1984	USA	1585	
Z. Zahariev	2300	1984	BUL	1586	
L. Zlatvilov	2300	1984	BUL	1587	
Y. Afek	2295	1984	ISR	1588	
N. Aleksic	2295	1984	YUG	1589	
M. Andres	2295	1984	CUB	1590	
K.C. Arkell	2295	1984	ENG	1591	
Asbjornsson	2295	1984	ISL	1592	
E. Barba	2295	1984	MEX	1593	
L. Bencze	2295	1984	HUN	1594	
K. Bjerring	2295	1984	DEN	1595	
D. Bondoc	2295	1984	ROM	1596	
P. Brandts	2295	1984	USA	1597	
Bruggemann	2295	1984	DDR	1598	
M. Ciszek	2295	1984	POL	1599	
R. Cukic	2295	1984	YUG	1600	
R. Dabetic	2295	1984	YUG	1601	
K. Dimitriadis	2295	1984	GRE	1602	
Dimovski	2295	1984	YUG	1603	
M. Ebeling	2295	1984	FIN	1604	
S. Esitmo	2295	1984	PHI	1605	
A. Feuerstein	2295	1984	USA	1606	
J. Fraguela Gil	2295	1984	ESP	1607	
Geogandzis	2295	1984	GRE	1608	
S. Georgievski	2295	1984	YUG	1609	
W. Gospodarczyk	2295	1984	POL	1610	
R. Grabczewski	2295	1984	POL	1611	
Grinza	2295	1984	ITA	1612	
Guerra J.	2295	1984	VEN	1613	
R. Hardarson	2295	1984	ISL	1614	
F. Herrera	2295	1984	ARG	1615	
Pe. Horn	2295	1984	FRG	1616	
M.J. Ismail	2295	1984	IND	1617	
V. Ivanov	2295	1984	USR	1618	
Janak	2295	1984	CSR	1619	
O. Karpeshov	2295	1984	USR	1620	
P. Knudsen	2295	1984	DEN	1621	
Kormanyos	2295	1984	HUN	1622	
V. Kostic	2295	1984	YUG	1623	
M. Kotliar	2295	1984	ISR	1624	
P. Kovacevic	2295	1984	YUG	1625	
B. Kristjansson	2295	1984	ISL	1626	
A. Kubicek	2295	1984	CSR	1627	
I. Kurtic	2295	1984	URU	1628	
C. Laird	2295	1984	AUS	1629	
P.G. Large	2295	1984	ENG	1630	
H. Lehmann	2295	1984	FRG	1631	
R. Lekander	2295	1984	SWE	1632	
F. Levin	2295	1984	USR	1633	
A.V. Lisenko	2295	1984	USR	1634	
I. Lorincz	2295	1984	HUN	1635	
J. Michaenka	2295	1984	CSR	1636	
S. Mirkovic	2295	1984	YUG	1637	
J. Morgado	2295	1984	ARG	1638	
Natsis	2295	1984	GRE	1639	
B. Nevednichy	2295	1984	USR	1640	
M.V. Novikov	2295	1984	USR	1641	
O. Orel	2295	1984	YUG	1642	
K. Orlov	2295	1984	YUG	1643	
T. Paunovic	2295	1984	YUG	1644	
W.D. Paust	2295	1984	FRG	1645	
Pet. Petran	2295	1984	CSR	1646	
S. Pons	2295	1984	ESP	1647	
A. Praznik	2295	1984	YUG	1648	
D. Rivera	2295	1984	URU	1649	
D.E. Rumens	2295	1984	ENG	1650	
O. Sande	2295	1984	NOR	1651	
W. Sariego	2295	1984	CUB	1652	
Servaty	2295	1984	UNK	1653	
D. Sevo	2295	1984	YUG	1654	
A. Shmirin	2295	1984	USR	1655	
I. Shrentzel	2295	1984	ISR	1656	
M. Sibilio	2295	1984	ITA	1657	
Sines	2295	1984	YUG	1658	
J. Sobek	2295	1984	CSR	1659	
C. Spulber	2295	1984	ROM	1660	
M. Stypka	2295	1984	POL	1661	
Sutton	2295	1984	NZL	1662	
Ja. Szabo	2295	1984	ROM	1663	
Tratatovici	2295	1984	ROM	1664	
Travnicek	2295	1984	CSR	1665	
Trikaliotis	2295	1984	YUG	1666	
M. Veljkovic	2295	1984	YUG	1667	
H. Wagner	2295	1984	FRG	1668	
D. Waterman	2295	1984	USA	1669	
R. Witt	2295	1984	NED	1670	
Rongguang Ye	2295	1984	CHN	1671	
P Zpevak	2295	1984	CSR	1672	
L. Alster	2290	1984	CSR	1673	
R. Araya	2290	1984	CHI	1674	
E. Bang	2290	1984	DEN	1675	
M. Bassler	2290	1984	FRG	1676	
J. Berry	2290	1984	CAN	1677	
J. Bogoevski	2290	1984	YUG	1678	
Z. Bojczuk	2290	1984	POL	1679	
M. Boric	2290	1984	YUG	1680	
R. Brajovic	2290	1984	YUG	1681	
R. Busch	2290	1984	FRG	1682	
A. Buza	2290	1984	ROM	1683	
E. Carmel	2290	1984	ISR	1684	
Ph. Cerisier	2290	1984	FRA	1685	
Corden	2290	1984	ENG	1686	
D. Djurovic	2290	1984	YUG	1687	
J. Dominguez Sanz	2290	1984	ESP	1688	
M. Dornieden	2290	1984	FRG	1689	
Y. Duhayon	2290	1984	BEL	1690	
Farron	2290	1984	SUI	1691	
C.A. Fernandez	2290	1984	CUB	1692	
L. Garcia	2290	1984	COL	1693	
Gizynski	2290	1984	POL	1694	
Grupe	2290	1984	FRG	1695	
G. Haliamanis	2290	1984	GRE	1696	
M. Hassan	2290	1984	IND	1697	
G. Herrera	2290	1984	COL	1698	
G.D. Hillyard	2290	1984	ENG	1699	
H. Hunerkopf	2290	1984	FRG	1700	
Hvenekilde	2290	1984	DEN	1701	
N. Ioseliani	2290	1984	USR	1702	
W. Janocha	2290	1984	POL	1703	
M. Jurka	2290	1984	CSR	1704	
A. Kobas	2290	1984	YUG	1705	
Kokkinos	2290	1984	USR	1706	
Kubien	2290	1984	POL	1707	
K. Larsen	2290	1984	USA	1708	
O. Leontxo-Garcia	2290	1984	ESP	1709	
H. Lieb	2290	1984	FRG	1710	
J.-O. Lind	2290	1984	SWE	1711	
T. Link	2290	1984	FRG	1712	
T. Lipski	2290	1984	POL	1713	
F. Meinsohn	2290	1984	FRA	1714	
P. Meinsohn	2290	1984	FRG	1715	
W. Mikenda	2290	1984	AUT	1716	
Sh. Mirza	2290	1984	PAK	1717	
Monnard	2290	1984	FRA	1718	
R. Nagendra	2290	1984	IND	1719	
I. Novak	2290	1984	CSR	1720	
F. Oney	2290	1984	TUR	1721	
Pala	2290	1984	CSR	1722	
E. Pandavos	2290	1984	GRE	1723	
R.S. Pereira	2290	1984	POR	1724	
Priwman	2290	1984	ISR	1725	
E. Ramirez	2290	1984	ARG	1726	
Neb. Ristic	2290	1984	YUG	1727	
A. Rittiphunyawong	2290	1984	THA	1728	
S. Robovic	2290	1984	YUG	1729	
K. Rohrl	2290	1984	AUT	1730	
D. Sakac	2290	1984	YUG	1731	
Savage	2290	1984	USA	1732	
P. Sinkovics	2290	1984	HUN	1733	
Sliwa	2290	1984	POL	1734	
I. Somogyi	2290	1984	HUN	1735	
B. Sorensen	2290	1984	DEN	1736	
B. Stanojevic	2290	1984	YUG	1737	
Szajna	2290	1984	POL	1738	
Szalajdewicz	2290	1984	POL	1739	
S.P. Tavares	2290	1984	TRI	1740	
A. Ulker	2290	1984	TUR	1741	
K. Valkesalmi	2290	1984	FIN	1742	
B. Vujakovic	2290	1984	YUG	1743	
Lj. Vukosavljevic	2290	1984	YUG	1744	
M. Vuruna	2290	1984	YUG	1745	
J. Weidemann	2290	1984	FRG	1746	
K.Y. Yee	2290	1984	USA	1747	
L. Abel	2285	1984	HUN	1748	
H. Akvist	2285	1984	SWE	1749	
A. Al-Khateeb	2285	1984	SYR	1750	
D. Alexakis	2285	1984	GRE	1751	
V. Anand	2285	1984	IND	1752	
A. Ardeleanu	2285	1984	ROM	1753	
L. Arnold	2285	1984	FRG	1754	
E. Barkovsky	2285	1984	USR	1755	
I. Barlay	2285	1984	USA	1756	
F. Behrhorst	2285	1984	FRG	1757	
M. Bergstrom	2285	1984	SWE	1758	
I. Bokor	2285	1984	HUN	1759	
Bonfa	2285	1984	ITA	1760	
Braathen	2285	1984	NOR	1761	
P. Buecker	2285	1984	FRG	1762	
V. Bunis	2285	1984	BUL	1763	
J.M. Carbone	2285	1984	ARG	1764	
M. Cheviano	2285	1984	CUB	1765	
M. Cocozza	2285	1984	ITA	1766	
H. Cording	2285	1984	FRG	1767	
R. Costigan	2285	1984	USA	1768	
M. Czerniak	2285	1984	ISR	1769	
T. Darcyl	2285	1984	ARG	1770	
J De la Villa Garcia	2285	1984	ESP	1771	
M. Dragovic	2285	1984	YUG	1772	
Ellrich	2285	1984	FRG	1773	
Erdeus	2285	1984	ROM	1774	
M.J. Franklin	2285	1984	ENG	1775	
A. Geller	2285	1984	YUG	1776	
J. Graf	2285	1984	FRG	1777	
F. Grzesik	2285	1984	FRG	1778	
Martin Guevara	2285	1984	NCA	1779	
Hachaj	2285	1984	POL	1780	
J. Hedman	2285	1984	CUB	1781	
M. Hever	2285	1984	HUN	1782	
Ibanez	2285	1984	CSR	1783	
M. Ivekovic	2285	1984	YUG	1784	
M. Jakovljevic	2285	1984	YUG	1785	
H. Janssen	2285	1984	NED	1786	
Jauregui	2285	1984	CAN	1787	
P. Jigzhidsuren	2285	1984	MGL	1788	
G. Kadar	2285	1984	HUN	1789	
A. Kapetanovic	2285	1984	YUG	1790	
A.S. Karlsson	2285	1984	ISL	1791	
P. Keglevic	2285	1984	YUG	1792	
A. Kolev	2285	1984	BUL	1793	
S. Kovacevic	2285	1984	YUG	1794	
P. Kral	2285	1984	HUN	1795	
A. Kurtenkov	2285	1984	BUL	1796	
M. Kwiecinski	2285	1984	POL	1797	
D. Lima	2285	1984	BRA	1798	
J. Lloret Ramis	2285	1984	ESP	1799	
R. Machado	2285	1984	CUB	1800	
Manasterski	2285	1984	POL	1801	
C.A. Martinez	2285	1984	ARG	1802	
B. Maslesa	2285	1984	YUG	1803	
A. Merdinjan	2285	1984	BUL	1804	
Meshkov	2285	1984	USR	1805	
Mesiarik	2285	1984	CSR	1806	
Michaelides	2285	1984	USA	1807	
I. Milenkovic	2285	1984	YUG	1808	
Miranda	2285	1984	BRA	1809	
O. Moen	2285	1984	NOR	1810	
E. Mozes	2285	1984	ROM	1811	
Z. Nemeth	2285	1984	HUN	1812	
F. Nijboer	2285	1984	NED	1813	
Orseth	2285	1984	NOR	1814	
M.L. Pein	2285	1984	ENG	1815	
Pina	2285	1984	MEX	1816	
D. Polajzer	2285	1984	YUG	1817	
Prochownik	2285	1984	POL	1818	
M. Schlaugat	2285	1984	FRG	1819	
C. Schneider	2285	1984	FRG	1820	
I. Schrancz	2285	1984	HUN	1821	
G. Siegel	2285	1984	FRG	1822	
M. Silva	2285	1984	COL	1823	
Z. Simonyi	2285	1984	YUG	1824	
P. Smederevac	2285	1984	YUG	1825	
S. Sokolowski	2285	1984	POL	1826	
Solorzano	2285	1984	MEX	1827	
U. Steiner	2285	1984	AUT	1828	
P. Stigar	2285	1984	NOR	1829	
E.O.M.C. Teichmann	2285	1984	ENG	1830	
K.-S. Teo	2285	1984	SIN	1831	
T. Tolnai	2285	1984	HUN	1832	
A. Triantafillidis	2285	1984	GRE	1833	
P. Tsourinakis	2285	1984	GRE	1834	
Turunen	2285	1984	FIN	1835	
V. Vachev	2285	1984	BUL	1836	
Vallifuoco	2285	1984	ITA	1837	
B. Viland	2285	1984	YUG	1838	
Ch. Weldon	2285	1984	USA	1839	
R. Wiemer	2285	1984	FRG	1840	
D. Zchang	2285	1984	CHN	1841	
M. Zielinski	2285	1984	POL	1842	
E. Agdestein	2280	1984	NOR	1843	
D. Allan	2280	1984	CAN	1844	
Bagaturov	2280	1984	USR	1845	
F. Baragar	2280	1984	CAN	1846	
Z. Bator	2280	1984	POL	1847	
R. Bjerke	2280	1984	NOR	1848	
B. Borysiak	2280	1984	POL	1849	
A. Bozek	2280	1984	POL	1850	
G. Brauer	2280	1984	MEX	1851	
Dj. Brkic	2280	1984	YUG	1852	
D. Buchenthal	2280	1984	FRG	1853	
B. Bujupi	2280	1984	YUG	1854	
Carleson	2280	1984	SWE	1855	
F. Casas	2280	1984	ARG	1856	
C. Caturla	2280	1984	PHI	1857	
S. Cigan	2280	1984	YUG	1858	
M. Cuellar Gacharna	2280	1984	COL	1859	
A. Davidovic	2280	1984	YUG	1860	
Dienavorian	2280	1984	URU	1861	
A. Drvota	2280	1984	CSR	1862	
Gy. Feher	2280	1984	HUN	1863	
D. Glueck	2280	1984	USA	1864	
M. Gochev	2280	1984	BUL	1865	
J.A. Gonzales	2280	1984	COL	1866	
Goonetilleke	2280	1984	SRI	1867	
M. Gradstein	2280	1984	ISR	1868	
K. Grillitsch	2280	1984	AUT	1869	
Grimaldi	2280	1984	ESA	1870	
E.C. Hall	2280	1984	USA	1871	
Hanasz	2280	1984	POL	1872	
A.E. Hanrec	2280	1984	ENG	1873	
Heilemann	2280	1984	FRG	1874	
Im. Horvath	2280	1984	HUN	1875	
Huss	2280	1984	SUI	1876	
S. Ionov	2280	1984	USR	1877	
M. Jachym	2280	1984	FRA	1878	
B.A. Jacobs	2280	1984	ENG	1879	
M. Kersting	2280	1984	FRG	1880	
Kizov	2280	1984	BUL	1881	
S. Kleinplatz	2280	1984	CAN	1882	
Kosciuk	2280	1984	YUG	1883	
L. Kubacsny	2280	1984	HUN	1884	
Kusnadi	2280	1984	INA	1885	
K. Lenczewski	2280	1984	POL	1886	
G. Letay	2280	1984	HUN	1887	
Liao	2280	1984	DOM	1888	
M. Litinskaya-Shul	2280	1984	USR	1889	
Majumar	2280	1984	IND	1890	
R. Mendoza	2280	1984	COL	1891	
P. Milicevic	2280	1984	YUG	1892	
A. Miltner	2280	1984	FRG	1893	
R. Monier	2280	1984	ARG	1894	
Natarajan	2280	1984	IND	1895	
K. Nikolaidis	2280	1984	GRE	1896	
M. Novicevic	2280	1984	YUG	1897	
J. Novotny	2280	1984	CSR	1898	
Ortel	2280	1984	HUN	1899	
J. Paavilainen	2280	1984	FIN	1900	
H. Pecorelli Garcia	2280	1984	CUB	1901	
J. Pete	2280	1984	YUG	1902	
Z. Pioch	2280	1984	POL	1903	
J. Poecksteiner	2280	1984	AUT	1904	
K. Posnik	2280	1984	POL	1905	
J. Reznicek	2280	1984	CSR	1906	
P. Ricardi	2280	1984	ARG	1907	
Romanchenko	2280	1984	USR	1908	
B. Sadiku	2280	1984	YUG	1909	
J. Salac	2280	1984	CSR	1910	
A. Smith	2280	1984	ENG	1911	
K. Stefanov	2280	1984	BUL	1912	
Z. Stokic	2280	1984	YUG	1913	
Sugar	2280	1984	HUN	1914	
Szeles	2280	1984	HUN	1915	
J. Tabor	2280	1984	HUN	1916	
Vetemaa	2280	1984	USR	1917	
Viglundsson	2280	1984	ISL	1918	
L. Vizantiadis	2280	1984	GRE	1919	
Westermeier	2280	1984	FRG	1920	
R. Angelov	2275	1984	BUL	1921	
Bacic	2275	1984	YUG	1922	
G.J. Ballon	2275	1984	NED	1923	
B. Banchev	2275	1984	BUL	1924	
J. Barth	2275	1984	USA	1925	
S. Biro	2275	1984	ROM	1926	
L. Blackstock	2275	1984	SCO	1927	
J. Bohm	2275	1984	FRG	1928	
Bohmfeldt	2275	1984	FRG	1929	
S. Buchal	2275	1984	FRG	1930	
D. Bulatovic	2275	1984	YUG	1931	
C. Busu	2275	1984	ROM	1932	
M. Cabarkapa	2275	1984	YUG	1933	
K. Choobak	2275	1984	USA	1934	
De Roode	2275	1984	NED	1935	
D. Delithanasis	2275	1984	GRE	1936	
G. Dimitriadis	2275	1984	GRE	1937	
H. Elyoseph	2275	1984	ISR	1938	
T. Erdelyi	2275	1984	HUN	1939	
Evangelisti	2275	1984	ITA	1940	
L. Fodor	2275	1984	YUG	1941	
A.K. Ghosh	2275	1984	IND	1942	
R. Grimberg	2275	1984	ARG	1943	
Z. Gunev	2275	1984	BUL	1944	
A. Halim	2275	1984	BAN	1945	
P. Haugli	2275	1984	NOR	1946	
P. Hertzog	2275	1984	FRG	1947	
E. Ivanov	2275	1984	BUL	1948	
Josteinsson	2275	1984	ISL	1949	
Kanko	2275	1984	FIN	1950	
C. Karadag	2275	1984	TUR	1951	
T. Karpik	2275	1984	POL	1952	
Kazilaris	2275	1984	GRE	1953	
Gy. Kende	2275	1984	HUN	1954	
Kivipelto	2275	1984	FIN	1955	
G. Kosanovic	2275	1984	YUG	1956	
G.D. Lee	2275	1984	ENG	1957	
R. Letelier	2275	1984	CHI	1958	
P. Liangov	2275	1984	BUL	1959	
A. Maass Garza	2275	1984	MEX	1960	
Macskasy	2275	1984	CAN	1961	
S. Mahmud	2275	1984	INA	1962	
M. Mannke	2275	1984	POL	1963	
M. Marlow	2275	1984	ENG	1964	
L. Mazi	2275	1984	YUG	1965	
G. Mehler	2275	1984	FRG	1966	
Mehmedovic	2275	1984	YUG	1967	
J. Mojzis	2275	1984	CSR	1968	
R. Montecatine	2275	1984	ESP	1969	
Norris	2275	1984	SCO	1970	
Nurmi	2275	1984	CAN	1971	
J. Palkovi	2275	1984	HUN	1972	
F.J. Perez	2275	1984	GUA	1973	
I. Polyak	2275	1984	HUN	1974	
V. Priehoda	2275	1984	CSR	1975	
Pujol	2275	1984	ESP	1976	
R. Radmilovic	2275	1984	YUG	1977	
T. Raupp	2275	1984	FRG	1978	
R. Redzepagic	2275	1984	YUG	1979	
Reinhardt	2275	1984	ARG	1980	
W. Rosin	2275	1984	FRG	1981	
M. Ruefenacht	2275	1984	SUI	1982	
G. Ruiz	2275	1984	MEX	1983	
Sahu	2275	1984	IND	1984	
M. Sinulingga	2275	1984	INA	1985	
W. Strobel	2275	1984	AUT	1986	
I. Subasic	2275	1984	YUG	1987	
Svedenborg	2275	1984	NOR	1988	
A. Syska	2275	1984	FRG	1989	
E. Szydlowski	2275	1984	POL	1990	
G.J. Timmerman	2275	1984	NED	1991	
Tokaji Nagi	2275	1984	HUN	1992	
P. Toth	2275	1984	BRA	1993	
T. Vakhidov	2275	1984	USR	1994	
Vargas	2275	1984	CRC	1995	
